,station_name_o,lat_o,lon_o,station_name_d,lat_d,lon_d,google_driving_minutes,google_driving_miles
3237,Forest Glen,39.02,-77.04,Ronald Reagan Washington National Airport,38.85,-77.04,33.07,24.71
3333,Fort Totten,38.95,-77.0,Ronald Reagan Washington National Airport,38.85,-77.04,27.48,10.33
3429,Franconia-Springfield,38.77,-77.17,Ronald Reagan Washington National Airport,38.85,-77.04,21.72,13.84
3525,Friendship Heights,38.96,-77.09,Ronald Reagan Washington National Airport,38.85,-77.04,27.87,10.84
3621,Gallery Place,38.9,-77.02,Ronald Reagan Washington National Airport,38.85,-77.04,12.47,5.04
4485,Gallery Place,38.9,-77.02,Ronald Reagan Washington National Airport,38.85,-77.04,11.3,5.51
3717,Georgia Ave-Petworth,38.94,-77.02,Ronald Reagan Washington National Airport,38.85,-77.04,25.67,7.66
3813,Glenmont,39.06,-77.05,Ronald Reagan Washington National Airport,38.85,-77.04,44.08,27.66
3909,Greenbelt,39.01,-76.91,Ronald Reagan Washington National Airport,38.85,-77.04,32.05,22.2
4005,Greensboro,38.92,-77.23,Ronald Reagan Washington National Airport,38.85,-77.04,25.17,17.55
4101,Grosvenor-Strathmore,39.03,-77.1,Ronald Reagan Washington National Airport,38.85,-77.04,34.42,22.83
4197,Herndon,38.95,-77.38,Ronald Reagan Washington National Airport,38.85,-77.04,29.5,24.47
4293,Huntington,38.79,-77.08,Ronald Reagan Washington National Airport,38.85,-77.04,19.35,7.72
4389,Innovation Center,38.96,-77.42,Ronald Reagan Washington National Airport,38.85,-77.04,35.65,27.24
4581,King St-Old Town,38.81,-77.06,Ronald Reagan Washington National Airport,38.85,-77.04,15.33,5.34
4773,Landover,38.93,-76.89,Ronald Reagan Washington National Airport,38.85,-77.04,24.33,14.63
4869,Largo Town Center,38.9,-76.85,Ronald Reagan Washington National Airport,38.85,-77.04,33.97,22.53
4965,Loudoun Gateway,38.99,-77.46,Ronald Reagan Washington National Airport,38.85,-77.04,38.32,31.04
5061,McLean,38.92,-77.21,Ronald Reagan Washington National Airport,38.85,-77.04,23.05,13.99
5157,Metro Center,38.9,-77.03,Ronald Reagan Washington National Airport,38.85,-77.04,14.1,4.99
5349,Metro Center,38.9,-77.03,Ronald Reagan Washington National Airport,38.85,-77.04,13.38,5.15
5253,Medical Center,39.0,-77.1,Ronald Reagan Washington National Airport,38.85,-77.04,33.3,22.48
5445,Minnesota Ave,38.9,-76.95,Ronald Reagan Washington National Airport,38.85,-77.04,19.25,10.07
5541,Morgan Boulevard,38.89,-76.87,Ronald Reagan Washington National Airport,38.85,-77.04,31.18,15.9
5637,Shaw-Howard U,38.91,-77.02,Ronald Reagan Washington National Airport,38.85,-77.04,14.28,6.39
7078,Shaw-Howard U,38.91,-77.02,Ronald Reagan Washington National Airport,38.85,-77.04,17.37,6.94
5733,Navy Yard-Ballpark,38.88,-77.01,Ronald Reagan Washington National Airport,38.85,-77.04,11.92,5.54
5829,Naylor Road,38.85,-76.96,Ronald Reagan Washington National Airport,38.85,-77.04,18.55,10.09
5925,New Carrollton,38.95,-76.87,Ronald Reagan Washington National Airport,38.85,-77.04,28.73,16.38
6021,NoMa-Gallaudet U,38.91,-77.0,Ronald Reagan Washington National Airport,38.85,-77.04,18.25,7.01
6117,Pentagon,38.87,-77.05,Ronald Reagan Washington National Airport,38.85,-77.04,9.63,3.77
6213,Pentagon City,38.86,-77.06,Ronald Reagan Washington National Airport,38.85,-77.04,9.18,2.09
6309,Potomac Ave,38.88,-76.99,Ronald Reagan Washington National Airport,38.85,-77.04,13.83,6.37
6405,Prince George's Plaza,38.97,-76.96,Ronald Reagan Washington National Airport,38.85,-77.04,33.65,15.85
6501,Reston Town Center,38.95,-77.36,Ronald Reagan Washington National Airport,38.85,-77.04,38.47,32.88
6597,Rhode Island Ave,38.92,-77.0,Ronald Reagan Washington National Airport,38.85,-77.04,23.92,8.27
6693,Rockville,39.08,-77.15,Ronald Reagan Washington National Airport,38.85,-77.04,36.52,24.21
6886,Rosslyn,38.9,-77.07,Ronald Reagan Washington National Airport,38.85,-77.04,9.75,4.71
6982,Shady Grove,39.12,-77.16,Ronald Reagan Washington National Airport,38.85,-77.04,38.77,29.09
7174,Silver Spring,38.99,-77.03,Ronald Reagan Washington National Airport,38.85,-77.04,37.23,14.1
7366,Southern Ave,38.84,-76.98,Ronald Reagan Washington National Airport,38.85,-77.04,21.73,11.18
7462,Spring Hill,38.93,-77.24,Ronald Reagan Washington National Airport,38.85,-77.04,23.05,16.85
7558,Stadium-Armory,38.89,-76.98,Ronald Reagan Washington National Airport,38.85,-77.04,15.27,9.35
7654,Suitland,38.84,-76.93,Ronald Reagan Washington National Airport,38.85,-77.04,19.58,11.6
7750,Takoma,38.98,-77.02,Ronald Reagan Washington National Airport,38.85,-77.04,30.78,11.38
7846,Tenleytown-AU,38.95,-77.08,Ronald Reagan Washington National Airport,38.85,-77.04,23.92,9.93
7942,Twinbrook,39.06,-77.12,Ronald Reagan Washington National Airport,38.85,-77.04,36.48,24.13
8038,Tysons Corner,38.92,-77.22,Ronald Reagan Washington National Airport,38.85,-77.04,24.93,14.78
8134,U Street,38.92,-77.03,Ronald Reagan Washington National Airport,38.85,-77.04,19.97,6.46
8230,Union Station,38.9,-77.01,Ronald Reagan Washington National Airport,38.85,-77.04,14.98,5.86
8326,Van Dorn Street,38.8,-77.13,Ronald Reagan Washington National Airport,38.85,-77.04,20.43,10.15
8518,Vienna,38.88,-77.27,Ronald Reagan Washington National Airport,38.85,-77.04,27.85,21.34
8614,Virginia Sq-GMU,38.88,-77.1,Ronald Reagan Washington National Airport,38.85,-77.04,14.28,6.31
8806,West Falls Church,38.9,-77.19,Ronald Reagan Washington National Airport,38.85,-77.04,17.37,11.96
8902,West Hyattsville,38.96,-76.97,Ronald Reagan Washington National Airport,38.85,-77.04,32.9,11.17
8998,Wheaton,39.04,-77.05,Ronald Reagan Washington National Airport,38.85,-77.04,37.03,26.31
9094,White Flint,39.05,-77.11,Ronald Reagan Washington National Airport,38.85,-77.04,36.75,22.44
9190,Wiehle-Reston East,38.95,-77.34,Ronald Reagan Washington National Airport,38.85,-77.04,26.95,21.99
9286,Woodley Park,38.92,-77.05,Ronald Reagan Washington National Airport,38.85,-77.04,15.97,7.72
70,Addison Road,38.89,-76.9,Rosslyn,38.9,-77.07,29.17,14.95
166,Anacostia,38.86,-77.0,Rosslyn,38.9,-77.07,13.9,7.86
262,Archives,38.89,-77.02,Rosslyn,38.9,-77.07,11.83,5.42
4678,Archives,38.89,-77.02,Rosslyn,38.9,-77.07,9.92,4.82
358,Arlington Cemetery,38.88,-77.06,Rosslyn,38.9,-77.07,5.83,1.52
454,Ashburn,39.0,-77.49,Rosslyn,38.9,-77.07,29.07,27.03
550,Ballston-MU,38.88,-77.11,Rosslyn,38.9,-77.07,9.52,3.7
646,Benning Road,38.89,-76.94,Rosslyn,38.9,-77.07,23.02,12.33
742,Bethesda,38.98,-77.09,Rosslyn,38.9,-77.07,29.4,7.33
838,Braddock Road,38.81,-77.05,Rosslyn,38.9,-77.07,21.05,6.85
934,Branch Ave,38.83,-76.91,Rosslyn,38.9,-77.07,27.07,14.27
1030,Brookland-CUA,38.93,-76.99,Rosslyn,38.9,-77.07,23.53,9.38
1126,Capitol Heights,38.89,-76.91,Rosslyn,38.9,-77.07,26.52,13.7
1222,Capitol South,38.89,-77.01,Rosslyn,38.9,-77.07,13.57,6.27
1318,Cheverly,38.92,-76.92,Rosslyn,38.9,-77.07,23.92,13.22
1414,Clarendon,38.89,-77.1,Rosslyn,38.9,-77.07,9.85,2.64
1510,Cleveland Park,38.94,-77.06,Rosslyn,38.9,-77.07,14.53,5.44
8423,Cleveland Park,38.94,-77.06,Rosslyn,38.9,-77.07,17.32,6.08
1606,College Park-U of Md,38.98,-76.93,Rosslyn,38.9,-77.07,35.58,16.74
1702,Columbia Heights,38.93,-77.03,Rosslyn,38.9,-77.07,19.92,5.7
1798,Congress Heights,38.85,-76.99,Rosslyn,38.9,-77.07,19.6,10.3
1894,Court House,38.89,-77.09,Rosslyn,38.9,-77.07,6.0,1.37
1990,Crystal City,38.86,-77.05,Rosslyn,38.9,-77.07,7.57,3.29
2086,Deanwood,38.91,-76.93,Rosslyn,38.9,-77.07,23.68,11.78
2182,Dulles Airport,38.96,-77.45,Rosslyn,38.9,-77.07,28.62,24.36
2278,Dunn Loring,38.88,-77.23,Rosslyn,38.9,-77.07,12.5,9.95
2374,Dupont Circle,38.91,-77.04,Rosslyn,38.9,-77.07,12.02,3.48
2470,East Falls Church,38.89,-77.16,Rosslyn,38.9,-77.07,8.68,5.45
2566,Eastern Market,38.88,-77.0,Rosslyn,38.9,-77.07,14.1,6.9
2662,Eisenhower Ave,38.8,-77.07,Rosslyn,38.9,-77.07,24.03,9.2
2758,Farragut West,38.9,-77.04,Rosslyn,38.9,-77.07,12.03,2.75
2854,Farragut West,38.9,-77.04,Rosslyn,38.9,-77.07,10.4,2.49
2950,Waterfront,38.88,-77.02,Rosslyn,38.9,-77.07,10.67,5.42
8711,Waterfront,38.88,-77.02,Rosslyn,38.9,-77.07,13.37,5.34
3046,Smithsonian,38.89,-77.03,Rosslyn,38.9,-77.07,11.02,3.16
7271,Smithsonian,38.89,-77.03,Rosslyn,38.9,-77.07,10.75,4.7
3142,Foggy Bottom-GWU,38.9,-77.05,Rosslyn,38.9,-77.07,8.13,2.45
3238,Forest Glen,39.02,-77.04,Rosslyn,38.9,-77.07,28.53,24.07
3334,Fort Totten,38.95,-77.0,Rosslyn,38.9,-77.07,29.12,8.97
3430,Franconia-Springfield,38.77,-77.17,Rosslyn,38.9,-77.07,22.03,13.27
3526,Friendship Heights,38.96,-77.09,Rosslyn,38.9,-77.07,21.15,5.58
3622,Gallery Place,38.9,-77.02,Rosslyn,38.9,-77.07,13.83,5.71
4486,Gallery Place,38.9,-77.02,Rosslyn,38.9,-77.07,12.67,6.19
3718,Georgia Ave-Petworth,38.94,-77.02,Rosslyn,38.9,-77.07,21.12,7.36
3814,Glenmont,39.06,-77.05,Rosslyn,38.9,-77.07,39.53,27.02
3910,Greenbelt,39.01,-76.91,Rosslyn,38.9,-77.07,33.42,22.88
4006,Greensboro,38.92,-77.23,Rosslyn,38.9,-77.07,17.85,13.05
4102,Grosvenor-Strathmore,39.03,-77.1,Rosslyn,38.9,-77.07,29.87,22.19
4198,Herndon,38.95,-77.38,Rosslyn,38.9,-77.07,22.18,19.97
4294,Huntington,38.79,-77.08,Rosslyn,38.9,-77.07,22.63,9.57
4390,Innovation Center,38.96,-77.42,Rosslyn,38.9,-77.07,28.33,22.75
4582,King St-Old Town,38.81,-77.06,Rosslyn,38.9,-77.07,17.4,7.98
4774,Landover,38.93,-76.89,Rosslyn,38.9,-77.07,25.7,15.31
4870,Largo Town Center,38.9,-76.85,Rosslyn,38.9,-77.07,31.93,20.61
4966,Loudoun Gateway,38.99,-77.46,Rosslyn,38.9,-77.07,31.0,26.55
5062,McLean,38.92,-77.21,Rosslyn,38.9,-77.07,17.58,11.32
5158,Metro Center,38.9,-77.03,Rosslyn,38.9,-77.07,13.22,2.94
5350,Metro Center,38.9,-77.03,Rosslyn,38.9,-77.07,14.28,3.48
5254,Medical Center,39.0,-77.1,Rosslyn,38.9,-77.07,28.75,21.84
5446,Minnesota Ave,38.9,-76.95,Rosslyn,38.9,-77.07,20.62,10.75
5542,Morgan Boulevard,38.89,-76.87,Rosslyn,38.9,-77.07,32.55,16.58
5638,Shaw-Howard U,38.91,-77.02,Rosslyn,38.9,-77.07,15.65,7.07
7079,Shaw-Howard U,38.91,-77.02,Rosslyn,38.9,-77.07,19.28,4.02
5734,Navy Yard-Ballpark,38.88,-77.01,Rosslyn,38.9,-77.07,13.28,6.22
5830,Naylor Road,38.85,-76.96,Rosslyn,38.9,-77.07,19.92,10.77
5926,New Carrollton,38.95,-76.87,Rosslyn,38.9,-77.07,29.72,17.05
6022,NoMa-Gallaudet U,38.91,-77.0,Rosslyn,38.9,-77.07,19.62,7.69
6118,Pentagon,38.87,-77.05,Rosslyn,38.9,-77.07,9.23,3.05
6214,Pentagon City,38.86,-77.06,Rosslyn,38.9,-77.07,10.7,4.17
6310,Potomac Ave,38.88,-76.99,Rosslyn,38.9,-77.07,15.2,7.05
6406,Prince George's Plaza,38.97,-76.96,Rosslyn,38.9,-77.07,35.02,16.53
6502,Reston Town Center,38.95,-77.36,Rosslyn,38.9,-77.07,31.15,28.39
6598,Rhode Island Ave,38.92,-77.0,Rosslyn,38.9,-77.07,25.28,8.95
6694,Rockville,39.08,-77.15,Rosslyn,38.9,-77.07,31.97,23.58
6790,Ronald Reagan Washington National Airport,38.85,-77.04,Rosslyn,38.9,-77.07,9.57,4.06
6983,Shady Grove,39.12,-77.16,Rosslyn,38.9,-77.07,34.22,28.45
7175,Silver Spring,38.99,-77.03,Rosslyn,38.9,-77.07,32.92,10.87
7367,Southern Ave,38.84,-76.98,Rosslyn,38.9,-77.07,23.1,11.86
7463,Spring Hill,38.93,-77.24,Rosslyn,38.9,-77.07,15.73,12.36
7559,Stadium-Armory,38.89,-76.98,Rosslyn,38.9,-77.07,16.63,10.02
7655,Suitland,38.84,-76.93,Rosslyn,38.9,-77.07,20.95,12.28
7751,Takoma,38.98,-77.02,Rosslyn,38.9,-77.07,29.23,9.31
7847,Tenleytown-AU,38.95,-77.08,Rosslyn,38.9,-77.07,17.2,4.67
7943,Twinbrook,39.06,-77.12,Rosslyn,38.9,-77.07,31.93,23.49
8039,Tysons Corner,38.92,-77.22,Rosslyn,38.9,-77.07,16.45,10.6
8135,U Street,38.92,-77.03,Rosslyn,38.9,-77.07,19.33,4.13
8231,Union Station,38.9,-77.01,Rosslyn,38.9,-77.07,16.35,6.54
8327,Van Dorn Street,38.8,-77.13,Rosslyn,38.9,-77.07,18.85,10.31
8519,Vienna,38.88,-77.27,Rosslyn,38.9,-77.07,20.53,16.85
8615,Virginia Sq-GMU,38.88,-77.1,Rosslyn,38.9,-77.07,10.43,2.71
8807,West Falls Church,38.9,-77.19,Rosslyn,38.9,-77.07,10.05,7.47
8903,West Hyattsville,38.96,-76.97,Rosslyn,38.9,-77.07,34.27,11.84
8999,Wheaton,39.04,-77.05,Rosslyn,38.9,-77.07,32.5,25.68
9095,White Flint,39.05,-77.11,Rosslyn,38.9,-77.07,32.22,21.8
9191,Wiehle-Reston East,38.95,-77.34,Rosslyn,38.9,-77.07,19.63,17.49
9287,Woodley Park,38.92,-77.05,Rosslyn,38.9,-77.07,11.65,4.49
71,Addison Road,38.89,-76.9,Shady Grove,39.12,-77.16,43.73,37.59
167,Anacostia,38.86,-77.0,Shady Grove,39.12,-77.16,42.92,35.07
263,Archives,38.89,-77.02,Shady Grove,39.12,-77.16,40.7,28.92
4679,Archives,38.89,-77.02,Shady Grove,39.12,-77.16,37.97,30.57
359,Arlington Cemetery,38.88,-77.06,Shady Grove,39.12,-77.16,34.77,27.42
455,Ashburn,39.0,-77.49,Shady Grove,39.12,-77.16,37.23,33.18
551,Ballston-MU,38.88,-77.11,Shady Grove,39.12,-77.16,31.8,23.46
647,Benning Road,38.89,-76.94,Shady Grove,39.12,-77.16,44.3,35.78
743,Bethesda,38.98,-77.09,Shady Grove,39.12,-77.16,24.1,12.66
839,Braddock Road,38.81,-77.05,Shady Grove,39.12,-77.16,45.93,35.82
935,Branch Ave,38.83,-76.91,Shady Grove,39.12,-77.16,48.75,43.81
1031,Brookland-CUA,38.93,-76.99,Shady Grove,39.12,-77.16,44.58,20.56
1127,Capitol Heights,38.89,-76.91,Shady Grove,39.12,-77.16,45.9,36.31
1223,Capitol South,38.89,-77.01,Shady Grove,39.12,-77.16,41.62,32.01
1319,Cheverly,38.92,-76.92,Shady Grove,39.12,-77.16,39.63,35.23
1415,Clarendon,38.89,-77.1,Shady Grove,39.12,-77.16,33.65,25.46
1511,Cleveland Park,38.94,-77.06,Shady Grove,39.12,-77.16,33.32,16.97
8424,Cleveland Park,38.94,-77.06,Shady Grove,39.12,-77.16,30.87,16.33
1607,College Park-U of Md,38.98,-76.93,Shady Grove,39.12,-77.16,40.27,27.78
1703,Columbia Heights,38.93,-77.03,Shady Grove,39.12,-77.16,39.95,20.09
1799,Congress Heights,38.85,-76.99,Shady Grove,39.12,-77.16,48.62,37.52
1895,Court House,38.89,-77.09,Shady Grove,39.12,-77.16,33.83,25.3
1991,Crystal City,38.86,-77.05,Shady Grove,39.12,-77.16,35.62,29.03
2087,Deanwood,38.91,-76.93,Shady Grove,39.12,-77.16,40.68,34.41
2183,Dulles Airport,38.96,-77.45,Shady Grove,39.12,-77.16,36.95,30.51
2279,Dunn Loring,38.88,-77.23,Shady Grove,39.12,-77.16,24.55,19.89
2375,Dupont Circle,38.91,-77.04,Shady Grove,39.12,-77.16,38.45,19.48
2471,East Falls Church,38.89,-77.16,Shady Grove,39.12,-77.16,28.75,20.91
2567,Eastern Market,38.88,-77.0,Shady Grove,39.12,-77.16,42.15,32.65
2663,Eisenhower Ave,38.8,-77.07,Shady Grove,39.12,-77.16,42.13,33.79
2759,Farragut West,38.9,-77.04,Shady Grove,39.12,-77.16,44.05,19.47
2855,Farragut West,38.9,-77.04,Shady Grove,39.12,-77.16,46.2,19.72
2951,Waterfront,38.88,-77.02,Shady Grove,39.12,-77.16,38.72,31.16
8712,Waterfront,38.88,-77.02,Shady Grove,39.12,-77.16,41.62,29.76
3047,Smithsonian,38.89,-77.03,Shady Grove,39.12,-77.16,38.45,28.57
7272,Smithsonian,38.89,-77.03,Shady Grove,39.12,-77.16,38.58,28.89
3143,Foggy Bottom-GWU,38.9,-77.05,Shady Grove,39.12,-77.16,35.57,27.86
3239,Forest Glen,39.02,-77.04,Shady Grove,39.12,-77.16,19.22,13.92
3335,Fort Totten,38.95,-77.0,Shady Grove,39.12,-77.16,40.93,19.15
3431,Franconia-Springfield,38.77,-77.17,Shady Grove,39.12,-77.16,38.83,29.54
3527,Friendship Heights,38.96,-77.09,Shady Grove,39.12,-77.16,27.72,14.1
3623,Gallery Place,38.9,-77.02,Shady Grove,39.12,-77.16,49.25,21.14
4487,Gallery Place,38.9,-77.02,Shady Grove,39.12,-77.16,40.72,31.93
3719,Georgia Ave-Petworth,38.94,-77.02,Shady Grove,39.12,-77.16,39.0,19.84
3815,Glenmont,39.06,-77.05,Shady Grove,39.12,-77.16,20.45,13.28
3911,Greenbelt,39.01,-76.91,Shady Grove,39.12,-77.16,29.07,26.22
4007,Greensboro,38.92,-77.23,Shady Grove,39.12,-77.16,26.02,19.2
4103,Grosvenor-Strathmore,39.03,-77.1,Shady Grove,39.12,-77.16,18.22,9.87
4199,Herndon,38.95,-77.38,Shady Grove,39.12,-77.16,30.33,26.12
4295,Huntington,38.79,-77.08,Shady Grove,39.12,-77.16,40.98,33.66
4391,Innovation Center,38.96,-77.42,Shady Grove,39.12,-77.16,36.5,28.9
4583,King St-Old Town,38.81,-77.06,Shady Grove,39.12,-77.16,40.72,33.98
4775,Landover,38.93,-76.89,Shady Grove,39.12,-77.16,39.37,34.06
4871,Largo Town Center,38.9,-76.85,Shady Grove,39.12,-77.16,39.38,34.4
4967,Loudoun Gateway,38.99,-77.46,Shady Grove,39.12,-77.16,39.15,32.7
5063,McLean,38.92,-77.21,Shady Grove,39.12,-77.16,21.97,16.95
5159,Metro Center,38.9,-77.03,Shady Grove,39.12,-77.16,47.4,19.96
5351,Metro Center,38.9,-77.03,Shady Grove,39.12,-77.16,51.03,20.59
5255,Medical Center,39.0,-77.1,Shady Grove,39.12,-77.16,19.52,11.71
5447,Minnesota Ave,38.9,-76.95,Shady Grove,39.12,-77.16,39.92,35.06
5543,Morgan Boulevard,38.89,-76.87,Shady Grove,39.12,-77.16,42.15,36.35
5639,Shaw-Howard U,38.91,-77.02,Shady Grove,39.12,-77.16,50.4,20.5
7080,Shaw-Howard U,38.91,-77.02,Shady Grove,39.12,-77.16,47.12,20.94
5735,Navy Yard-Ballpark,38.88,-77.01,Shady Grove,39.12,-77.16,41.33,31.97
5831,Naylor Road,38.85,-76.96,Shady Grove,39.12,-77.16,48.93,37.99
5927,New Carrollton,38.95,-76.87,Shady Grove,39.12,-77.16,36.95,30.83
6023,NoMa-Gallaudet U,38.91,-77.0,Shady Grove,39.12,-77.16,45.68,33.63
6119,Pentagon,38.87,-77.05,Shady Grove,39.12,-77.16,37.28,28.79
6215,Pentagon City,38.86,-77.06,Shady Grove,39.12,-77.16,40.03,29.49
6311,Potomac Ave,38.88,-76.99,Shady Grove,39.12,-77.16,44.05,34.24
6407,Prince George's Plaza,38.97,-76.96,Shady Grove,39.12,-77.16,38.25,22.44
6503,Reston Town Center,38.95,-77.36,Shady Grove,39.12,-77.16,39.48,34.54
6599,Rhode Island Ave,38.92,-77.0,Shady Grove,39.12,-77.16,51.85,23.76
6695,Rockville,39.08,-77.15,Shady Grove,39.12,-77.16,10.4,3.04
6791,Ronald Reagan Washington National Airport,38.85,-77.04,Shady Grove,39.12,-77.16,38.2,29.93
6887,Rosslyn,38.9,-77.07,Shady Grove,39.12,-77.16,34.17,25.94
7176,Silver Spring,38.99,-77.03,Shady Grove,39.12,-77.16,27.32,17.31
7368,Southern Ave,38.84,-76.98,Shady Grove,39.12,-77.16,51.72,42.16
7464,Spring Hill,38.93,-77.24,Shady Grove,39.12,-77.16,23.9,18.51
7560,Stadium-Armory,38.89,-76.98,Shady Grove,39.12,-77.16,39.97,33.07
7656,Suitland,38.84,-76.93,Shady Grove,39.12,-77.16,52.63,40.46
7752,Takoma,38.98,-77.02,Shady Grove,39.12,-77.16,32.38,17.31
7848,Tenleytown-AU,38.95,-77.08,Shady Grove,39.12,-77.16,28.3,15.82
7944,Twinbrook,39.06,-77.12,Shady Grove,39.12,-77.16,15.07,5.06
8040,Tysons Corner,38.92,-77.22,Shady Grove,39.12,-77.16,22.65,17.48
8136,U Street,38.92,-77.03,Shady Grove,39.12,-77.16,44.45,20.43
8232,Union Station,38.9,-77.01,Shady Grove,39.12,-77.16,44.4,32.29
8328,Van Dorn Street,38.8,-77.13,Shady Grove,39.12,-77.16,36.82,30.41
8520,Vienna,38.88,-77.27,Shady Grove,39.12,-77.16,32.6,26.79
8616,Virginia Sq-GMU,38.88,-77.1,Shady Grove,39.12,-77.16,31.88,23.61
8808,West Falls Church,38.9,-77.19,Shady Grove,39.12,-77.16,27.83,22.08
8904,West Hyattsville,38.96,-76.97,Shady Grove,39.12,-77.16,39.4,21.1
9000,Wheaton,39.04,-77.05,Shady Grove,39.12,-77.16,24.75,14.65
9096,White Flint,39.05,-77.11,Shady Grove,39.12,-77.16,17.95,6.04
9192,Wiehle-Reston East,38.95,-77.34,Shady Grove,39.12,-77.16,27.95,23.65
9288,Woodley Park,38.92,-77.05,Shady Grove,39.12,-77.16,37.47,18.75
73,Addison Road,38.89,-76.9,Silver Spring,38.99,-77.03,30.17,20.53
169,Anacostia,38.86,-77.0,Silver Spring,38.99,-77.03,30.93,21.96
265,Archives,38.89,-77.02,Silver Spring,38.99,-77.03,31.95,7.66
4681,Archives,38.89,-77.02,Silver Spring,38.99,-77.03,34.28,8.65
361,Arlington Cemetery,38.88,-77.06,Silver Spring,38.99,-77.03,35.02,8.87
457,Ashburn,39.0,-77.49,Silver Spring,38.99,-77.03,37.82,32.33
553,Ballston-MU,38.88,-77.11,Silver Spring,38.99,-77.03,32.38,22.61
649,Benning Road,38.89,-76.94,Silver Spring,38.99,-77.03,40.43,13.57
745,Bethesda,38.98,-77.09,Silver Spring,38.99,-77.03,12.27,3.84
841,Braddock Road,38.81,-77.05,Silver Spring,38.99,-77.03,45.62,13.95
937,Branch Ave,38.83,-76.91,Silver Spring,38.99,-77.03,35.18,26.75
1033,Brookland-CUA,38.93,-76.99,Silver Spring,38.99,-77.03,21.32,5.01
1129,Capitol Heights,38.89,-76.91,Silver Spring,38.99,-77.03,42.03,14.11
1225,Capitol South,38.89,-77.01,Silver Spring,38.99,-77.03,32.67,8.8
1321,Cheverly,38.92,-76.92,Silver Spring,38.99,-77.03,26.07,18.17
1417,Clarendon,38.89,-77.1,Silver Spring,38.99,-77.03,34.23,24.61
1513,Cleveland Park,38.94,-77.06,Silver Spring,38.99,-77.03,17.78,5.75
8426,Cleveland Park,38.94,-77.06,Silver Spring,38.99,-77.03,16.18,5.09
1609,College Park-U of Md,38.98,-76.93,Silver Spring,38.99,-77.03,28.1,7.22
1705,Columbia Heights,38.93,-77.03,Silver Spring,38.99,-77.03,17.52,4.8
1801,Congress Heights,38.85,-76.99,Silver Spring,38.99,-77.03,36.63,24.4
1897,Court House,38.89,-77.09,Silver Spring,38.99,-77.03,36.63,10.82
1993,Crystal City,38.86,-77.05,Silver Spring,38.99,-77.03,36.43,10.13
2089,Deanwood,38.91,-76.93,Silver Spring,38.99,-77.03,27.12,17.35
2185,Dulles Airport,38.96,-77.45,Silver Spring,38.99,-77.03,37.53,29.66
2281,Dunn Loring,38.88,-77.23,Silver Spring,38.99,-77.03,25.13,19.04
2377,Dupont Circle,38.91,-77.04,Silver Spring,38.99,-77.03,26.22,6.7
2473,East Falls Church,38.89,-77.16,Silver Spring,38.99,-77.03,29.33,20.06
2569,Eastern Market,38.88,-77.0,Silver Spring,38.99,-77.03,35.35,10.32
2665,Eisenhower Ave,38.8,-77.07,Silver Spring,38.99,-77.03,41.18,33.94
2761,Farragut West,38.9,-77.04,Silver Spring,38.99,-77.03,25.28,6.61
2857,Farragut West,38.9,-77.04,Silver Spring,38.99,-77.03,27.15,6.86
2953,Waterfront,38.88,-77.02,Silver Spring,38.99,-77.03,34.68,9.26
8714,Waterfront,38.88,-77.02,Silver Spring,38.99,-77.03,37.18,8.94
3049,Smithsonian,38.89,-77.03,Silver Spring,38.99,-77.03,30.62,7.46
7274,Smithsonian,38.89,-77.03,Silver Spring,38.99,-77.03,33.4,8.0
3145,Foggy Bottom-GWU,38.9,-77.05,Silver Spring,38.99,-77.03,30.38,7.31
3241,Forest Glen,39.02,-77.04,Silver Spring,38.99,-77.03,7.48,1.94
3337,Fort Totten,38.95,-77.0,Silver Spring,38.99,-77.03,17.63,3.6
3433,Franconia-Springfield,38.77,-77.17,Silver Spring,38.99,-77.03,39.42,28.69
3529,Friendship Heights,38.96,-77.09,Silver Spring,38.99,-77.03,14.73,4.86
3625,Gallery Place,38.9,-77.02,Silver Spring,38.99,-77.03,30.8,7.32
4489,Gallery Place,38.9,-77.02,Silver Spring,38.99,-77.03,32.35,7.68
3721,Georgia Ave-Petworth,38.94,-77.02,Silver Spring,38.99,-77.03,16.57,4.55
3817,Glenmont,39.06,-77.05,Silver Spring,38.99,-77.03,17.88,5.43
3913,Greenbelt,39.01,-76.91,Silver Spring,38.99,-77.03,15.5,9.16
4009,Greensboro,38.92,-77.23,Silver Spring,38.99,-77.03,26.6,18.35
4105,Grosvenor-Strathmore,39.03,-77.1,Silver Spring,38.99,-77.03,15.43,6.81
4201,Herndon,38.95,-77.38,Silver Spring,38.99,-77.03,30.92,25.27
4297,Huntington,38.79,-77.08,Silver Spring,38.99,-77.03,41.57,32.81
4393,Innovation Center,38.96,-77.42,Silver Spring,38.99,-77.03,37.08,28.04
4585,King St-Old Town,38.81,-77.06,Silver Spring,38.99,-77.03,41.3,33.13
4777,Landover,38.93,-76.89,Silver Spring,38.99,-77.03,25.8,17.0
4873,Largo Town Center,38.9,-76.85,Silver Spring,38.99,-77.03,25.82,17.34
4969,Loudoun Gateway,38.99,-77.46,Silver Spring,38.99,-77.03,39.73,31.84
5065,McLean,38.92,-77.21,Silver Spring,38.99,-77.03,22.55,16.1
5161,Metro Center,38.9,-77.03,Silver Spring,38.99,-77.03,26.15,6.67
5353,Metro Center,38.9,-77.03,Silver Spring,38.99,-77.03,29.3,7.15
