,station_name_o,station_name_d,bus_transit_minutes,metro_transit_minutes,bus_competativeness_index
5196,Twinbrook,Franconia-Springfield,165.08,75,0.4543251756724012
5197,Twinbrook,Capitol Heights,133.37,59,0.4423783459548624
5198,Twinbrook,Largo Town Center,143.93,67,0.4655040644757868
5199,Twinbrook,Morgan Boulevard,138.95,64,0.4605973371716445
5200,Twinbrook,McLean,115.88,65,0.5609250949257854
5201,Twinbrook,Tysons Corner,135.92,67,0.49293702177751625
5202,Twinbrook,Greensboro,145.7,69,0.47357584076870285
5203,Twinbrook,Spring Hill,138.83,71,0.5114168407404739
5204,Twinbrook,Wiehle-Reston East,124.32,78,0.6274131274131275
5205,Twinbrook,Reston Town Center,124.62,77,0.617878350184561
5206,Twinbrook,Herndon,128.4,80,0.6230529595015576
5207,Twinbrook,Innovation Center,198.28,83,0.41859995965301594
5208,Twinbrook,Dulles Airport,164.37,87,0.529293666727505
5209,Twinbrook,Loudoun Gateway,144.35,93,0.6442674056113613
5210,Twinbrook,Ashburn,192.22,97,0.5046301113307669
5211,Glenmont,Anacostia,69.8,45,0.6446991404011462
5212,Glenmont,Archives,102.78,36,0.3502626970227671
5213,Glenmont,Archives,85.88,36,0.4191895668374476
5214,Glenmont,Benning Road,117.95,55,0.4662992793556592
5215,Glenmont,Brookland-CUA,22.15,18,0.8126410835214447
5216,Glenmont,Capitol South,110.32,45,0.40790427846265415
5217,Glenmont,Cleveland Park,84.27,41,0.48653138720778455
5218,Glenmont,Cleveland Park,88.22,41,0.464747222851961
5219,Glenmont,Columbia Heights,79.97,27,0.33762660997874205
5220,Glenmont,Congress Heights,139.77,48,0.34342133505044
5221,Glenmont,Deanwood,115.68,57,0.4927385892116182
5222,Glenmont,Dupont Circle,92.77,37,0.3988358305486688
5223,Glenmont,Eastern Market,111.65,47,0.4209583519928347
5224,Glenmont,Farragut North,,34,0.0
5225,Glenmont,Farragut West,91.35,40,0.4378762999452655
5226,Glenmont,Farragut West,93.77,40,0.4265756638583769
5227,Glenmont,Federal Center SW,,43,0.0
5228,Glenmont,Federal Triangle,,37,0.0
5229,Glenmont,Foggy Bottom-GWU,99.37,42,0.42266277548555903
5230,Glenmont,Fort Totten,18.83,15,0.7966011683483804
5231,Glenmont,Friendship Heights,53.93,48,0.8900426478768775
5232,Glenmont,Gallery Place,85.02,29,0.3410962126558457
5233,Glenmont,Gallery Place,32.2,29,0.9006211180124223
5234,Glenmont,Georgia Ave-Petworth,66.22,24,0.3624282694050136
5235,Glenmont,Judiciary Square,,27,0.0
5236,Glenmont,L'Enfant Plaza,,38,0.0
5237,Glenmont,McPherson Sq,,38,0.0
5238,Glenmont,Metro Center,93.63,31,0.33109046245861373
5239,Glenmont,Metro Center,98.83,31,0.31366993827785083
5240,Glenmont,Minnesota Ave,118.42,53,0.44755953386252323
5241,Glenmont,Mt Vernon Sq,,32,0.0
5242,Glenmont,Navy Yard-Ballpark,111.08,42,0.3781058696435002
5243,Glenmont,NoMa-Gallaudet U,24.3,23,0.9465020576131687
5244,Glenmont,Potomac Ave,117.23,49,0.41798174528704257
5245,Glenmont,Rhode Island Ave,22.28,21,0.9425493716337522
5246,Glenmont,Shaw-Howard U,80.1,31,0.38701622971285893
5247,Glenmont,Shaw-Howard U,77.43,31,0.4003616169443368
5248,Glenmont,Smithsonian,99.82,39,0.39070326587858145
5249,Glenmont,Smithsonian,103.37,39,0.3772854793460385
5250,Glenmont,Stadium-Armory,108.18,51,0.47143649473100385
5251,Glenmont,Takoma,16.5,12,0.7272727272727273
5252,Glenmont,Tenleytown-AU,70.43,46,0.6531307681385773
5253,Glenmont,U Street,86.12,29,0.33673943334881556
5254,Glenmont,Union Station,28.93,25,0.8641548565502938
5255,Glenmont,Van Ness-UDC,,43,0.0
5256,Glenmont,Waterfront,107.75,40,0.37122969837587005
5257,Glenmont,Waterfront,108.98,40,0.36703982382088457
5258,Glenmont,Woodley Park,84.4,39,0.462085308056872
5259,Glenmont,Shady Grove,59.65,70,1.173512154233026
5260,Glenmont,Rockville,37.58,66,1.7562533262373603
5261,Glenmont,Twinbrook,42.07,63,1.497504159733777
5262,Glenmont,Glenmont,,0,1.0
5263,Glenmont,White Flint,21.3,60,2.816901408450704
5264,Glenmont,Wheaton,14.48,3,0.20718232044198895
5265,Glenmont,Grosvenor-Strathmore,42.52,57,1.3405456255879584
5266,Glenmont,Forest Glen,23.48,6,0.2555366269165247
5267,Glenmont,Greenbelt,81.13,32,0.39442869468753855
5268,Glenmont,Medical Center,37.3,54,1.447721179624665
5269,Glenmont,Silver Spring,35.8,9,0.25139664804469275
5270,Glenmont,Bethesda,66.2,51,0.7703927492447129
5271,Glenmont,College Park-U of Md,63.72,29,0.4551161330822348
5272,Glenmont,Prince George's Plaza,76.62,26,0.3393369877316627
5273,Glenmont,West Hyattsville,28.73,23,0.8005569091541942
5274,Glenmont,New Carrollton,101.52,65,0.64026792750197
5275,Glenmont,Landover,114.22,62,0.5428121169672562
5276,Glenmont,Cheverly,114.57,59,0.5149690145762417
5277,Glenmont,West Falls Church,166.22,60,0.3609673926122007
5278,Glenmont,Rosslyn,107.75,45,0.4176334106728538
5279,Glenmont,Court House,115.5,48,0.4155844155844156
5280,Glenmont,Addison Road,120.05,60,0.4997917534360683
5281,Glenmont,Clarendon,118.33,50,0.4225471140032114
5282,Glenmont,East Falls Church,137.58,57,0.41430440470998686
5283,Glenmont,Arlington Cemetery,111.27,47,0.42239597375752674
5284,Glenmont,Virginia Sq-GMU,125.18,51,0.4074133248122703
5285,Glenmont,Dunn Loring,121.83,64,0.5253221702372158
5286,Glenmont,Ballston-MU,128.13,53,0.4136423944431437
5287,Glenmont,Vienna,201.93,68,0.33675035903530925
5288,Glenmont,Pentagon,107.65,43,0.3994426381792847
5289,Glenmont,Pentagon City,109.3,44,0.4025617566331199
5290,Glenmont,Crystal City,120.42,46,0.38199634612190664
5291,Glenmont,Ronald Reagan Washington National Airport,110.22,48,0.43549265106151336
5292,Glenmont,Naylor Road,134.38,53,0.39440392915612443
5293,Glenmont,Suitland,149.95,56,0.3734578192730911
5294,Glenmont,Southern Ave,136.87,50,0.3653101483159202
5295,Glenmont,Branch Ave,150.58,59,0.39181830256342143
5296,Glenmont,Braddock Road,116.22,53,0.4560316640853554
5297,Glenmont,King St-Old Town,162.13,55,0.33923394806636653
5298,Glenmont,Eisenhower Ave,121.62,57,0.46867291563887514
5299,Glenmont,Van Dorn Street,157.03,66,0.4203018531490798
5300,Glenmont,Huntington,127.4,59,0.4631083202511774
5301,Glenmont,Franconia-Springfield,185.42,72,0.38830762593032037
5302,Glenmont,Capitol Heights,122.22,58,0.47455408280150546
5303,Glenmont,Largo Town Center,135.9,66,0.4856512141280353
5304,Glenmont,Morgan Boulevard,136.88,63,0.4602571595558153
5305,Glenmont,McLean,148.92,64,0.42976094547408006
5306,Glenmont,Tysons Corner,181.67,66,0.36329608631034294
5307,Glenmont,Greensboro,191.45,68,0.3551841211804649
5308,Glenmont,Spring Hill,183.87,70,0.3807037580899548
5309,Glenmont,Wiehle-Reston East,138.65,77,0.5553552109628561
5310,Glenmont,Reston Town Center,138.95,79,0.5685498380712487
5311,Glenmont,Herndon,108.32,82,0.757016248153619
5312,Glenmont,Innovation Center,113.7,85,0.7475813544415127
5313,Glenmont,Dulles Airport,109.78,89,0.8107123337584259
5314,Glenmont,Loudoun Gateway,103.35,95,0.9192065795839381
5315,Glenmont,Ashburn,107.63,99,0.9198178946390412
5316,White Flint,Anacostia,124.25,47,0.3782696177062374
5317,White Flint,Archives,86.13,38,0.44119354464182053
5318,White Flint,Archives,97.5,38,0.38974358974358975
5319,White Flint,Benning Road,130.2,53,0.4070660522273426
5320,White Flint,Brookland-CUA,49.32,42,0.851581508515815
5321,White Flint,Capitol South,100.83,43,0.42646037885549937
5322,White Flint,Cleveland Park,24.8,19,0.7661290322580645
5323,White Flint,Cleveland Park,23.13,19,0.8214440121054908
5324,White Flint,Columbia Heights,69.17,43,0.6216567876246928
5325,White Flint,Congress Heights,138.02,50,0.36226633821185333
5326,White Flint,Deanwood,112.12,55,0.4905458437388512
5327,White Flint,Dupont Circle,70.48,23,0.3263337116912599
5328,White Flint,Eastern Market,103.9,45,0.43310875842155916
5329,White Flint,Farragut North,,26,0.0
5330,White Flint,Farragut West,79.2,38,0.4797979797979798
5331,White Flint,Farragut West,79.32,38,0.4790721129601614
5332,White Flint,Federal Center SW,,41,0.0
5333,White Flint,Federal Triangle,,35,0.0
5334,White Flint,Foggy Bottom-GWU,85.88,40,0.4657661853749418
5335,White Flint,Fort Totten,46.0,45,0.9782608695652174
5336,White Flint,Friendship Heights,13.98,12,0.8583690987124464
5337,White Flint,Gallery Place,85.27,31,0.36355107306203827
5338,White Flint,Gallery Place,94.82,31,0.3269352457287492
5339,White Flint,Georgia Ave-Petworth,65.47,46,0.7026118833053308
5340,White Flint,Judiciary Square,,33,0.0
5341,White Flint,L'Enfant Plaza,,39,0.0
5342,White Flint,McPherson Sq,,36,0.0
5343,White Flint,Metro Center,91.08,29,0.3184014053579271
5344,White Flint,Metro Center,86.52,29,0.3351826167360148
5345,White Flint,Minnesota Ave,117.47,51,0.4341534008683068
5346,White Flint,Mt Vernon Sq,,38,0.0
5347,White Flint,Navy Yard-Ballpark,109.33,44,0.40245129424677584
5348,White Flint,NoMa-Gallaudet U,51.47,37,0.7188653584612396
5349,White Flint,Potomac Ave,109.48,47,0.4293021556448666
5350,White Flint,Rhode Island Ave,49.45,39,0.7886754297269969
5351,White Flint,Shaw-Howard U,80.35,39,0.4853764779091475
5352,White Flint,Shaw-Howard U,77.68,39,0.5020597322348095
5353,White Flint,Smithsonian,91.53,37,0.4042390473068939
5354,White Flint,Smithsonian,98.1,37,0.37716615698267075
5355,White Flint,Stadium-Armory,120.43,49,0.4068753632815743
5356,White Flint,Takoma,43.67,48,1.0991527364323335
5357,White Flint,Tenleytown-AU,20.78,14,0.6737247353224254
5358,White Flint,U Street,83.7,41,0.48984468339307047
5359,White Flint,Union Station,56.1,35,0.6238859180035651
5360,White Flint,Van Ness-UDC,,17,0.0
5361,White Flint,Waterfront,100.32,42,0.41866028708133973
5362,White Flint,Waterfront,106.0,42,0.39622641509433965
5363,White Flint,Woodley Park,76.65,21,0.273972602739726
5364,White Flint,Shady Grove,31.78,10,0.3146633102580239
5365,White Flint,Rockville,19.23,6,0.31201248049922
5366,White Flint,Twinbrook,8.15,3,0.36809815950920244
5367,White Flint,Glenmont,30.87,60,1.943634596695821
5368,White Flint,White Flint,,0,1.0
5369,White Flint,Wheaton,34.05,57,1.6740088105726874
5370,White Flint,Grosvenor-Strathmore,10.67,3,0.28116213683223995
5371,White Flint,Forest Glen,34.33,54,1.5729682493445967
5372,White Flint,Greenbelt,89.68,62,0.6913470115967886
5373,White Flint,Medical Center,15.78,6,0.3802281368821293
5374,White Flint,Silver Spring,32.3,51,1.5789473684210529
5375,White Flint,Bethesda,31.42,9,0.2864417568427753
5376,White Flint,College Park-U of Md,90.95,59,0.6487080813633864
5377,White Flint,Prince George's Plaza,78.87,56,0.710029161912007
5378,White Flint,West Hyattsville,90.4,53,0.5862831858407079
5379,White Flint,New Carrollton,103.77,63,0.6071118820468344
5380,White Flint,Landover,116.47,60,0.5151541169399846
5381,White Flint,Cheverly,116.82,57,0.48793014894709813
5382,White Flint,West Falls Church,107.08,58,0.5416511019798281
5383,White Flint,Rosslyn,102.53,43,0.41938944699112457
5384,White Flint,Court House,117.33,46,0.3920565925168329
5385,White Flint,Addison Road,133.1,58,0.4357625845229151
5386,White Flint,Clarendon,120.17,48,0.39943413497545144
5387,White Flint,East Falls Church,139.42,55,0.39449146463921964
5388,White Flint,Arlington Cemetery,101.52,45,0.44326241134751776
5389,White Flint,Virginia Sq-GMU,127.02,49,0.3857660210990395
5390,White Flint,Dunn Loring,166.55,62,0.37226058240768534
5391,White Flint,Ballston-MU,129.97,51,0.392398245749019
5392,White Flint,Vienna,198.77,66,0.3320420586607637
5393,White Flint,Pentagon,103.9,45,0.43310875842155916
5394,White Flint,Pentagon City,105.55,46,0.4358124111795358
5395,White Flint,Crystal City,137.97,48,0.34790171776473144
5396,White Flint,Ronald Reagan Washington National Airport,106.47,50,0.46961585423123886
5397,White Flint,Naylor Road,126.63,55,0.43433625523177766
5398,White Flint,Suitland,143.82,58,0.4032818801279377
5399,White Flint,Southern Ave,139.12,52,0.3737780333525014
5400,White Flint,Branch Ave,146.83,61,0.41544643465231895
5401,White Flint,Braddock Road,112.47,55,0.4890192940339646
5402,White Flint,King St-Old Town,116.07,57,0.4910829671749806
5403,White Flint,Eisenhower Ave,117.87,59,0.5005514549927886
5404,White Flint,Van Dorn Street,189.28,66,0.34868977176669486
5405,White Flint,Huntington,123.65,61,0.49332794177112815
5406,White Flint,Franconia-Springfield,148.18,72,0.485895532460521
5407,White Flint,Capitol Heights,134.47,56,0.41644976574700676
5408,White Flint,Largo Town Center,138.15,64,0.46326456749909517
5409,White Flint,Morgan Boulevard,146.13,61,0.41743652911790874
5410,White Flint,McLean,158.47,62,0.3912412443995709
5411,White Flint,Tysons Corner,175.23,64,0.3652342635393483
5412,White Flint,Greensboro,185.72,66,0.35537368080982124
5413,White Flint,Spring Hill,185.42,68,0.3667349800453026
5414,White Flint,Wiehle-Reston East,126.9,75,0.5910165484633569
5415,White Flint,Reston Town Center,127.2,74,0.5817610062893082
5416,White Flint,Herndon,130.98,77,0.5878760116048252
5417,White Flint,Innovation Center,141.87,80,0.5638965249876647
5418,White Flint,Dulles Airport,136.95,84,0.6133625410733845
5419,White Flint,Loudoun Gateway,131.52,90,0.6843065693430657
5420,White Flint,Ashburn,135.8,94,0.6921944035346097
5421,Wheaton,Anacostia,123.12,42,0.341130604288499
5422,Wheaton,Archives,85.0,33,0.38823529411764707
5423,Wheaton,Archives,96.37,33,0.34243021687247066
5424,Wheaton,Benning Road,109.07,52,0.4767580452920143
5425,Wheaton,Brookland-CUA,23.12,15,0.6487889273356401
5426,Wheaton,Capitol South,99.7,42,0.42126379137412234
5427,Wheaton,Cleveland Park,79.87,38,0.4757731313384249
5428,Wheaton,Cleveland Park,49.08,38,0.7742461287693562
5429,Wheaton,Columbia Heights,68.08,24,0.35252643948296125
5430,Wheaton,Congress Heights,136.88,45,0.32875511396843954
5431,Wheaton,Deanwood,105.58,54,0.5114605038833112
5432,Wheaton,Dupont Circle,69.35,34,0.4902667627974045
5433,Wheaton,Eastern Market,102.77,44,0.42814050793032987
5434,Wheaton,Farragut North,,31,0.0
5435,Wheaton,Farragut West,78.18,37,0.4732668201586083
5436,Wheaton,Farragut West,78.07,37,0.4739336492890996
5437,Wheaton,Federal Center SW,,40,0.0
5438,Wheaton,Federal Triangle,,34,0.0
5439,Wheaton,Foggy Bottom-GWU,84.75,39,0.46017699115044247
5440,Wheaton,Fort Totten,19.8,12,0.6060606060606061
5441,Wheaton,Friendship Heights,50.92,45,0.8837391987431265
5442,Wheaton,Gallery Place,84.13,26,0.30904552478307384
5443,Wheaton,Gallery Place,96.3,26,0.2699896157840083
5444,Wheaton,Georgia Ave-Petworth,65.33,21,0.3214449716822287
5445,Wheaton,Judiciary Square,,24,0.0
5446,Wheaton,L'Enfant Plaza,,35,0.0
5447,Wheaton,McPherson Sq,,35,0.0
5448,Wheaton,Metro Center,79.38,28,0.35273368606701944
5449,Wheaton,Metro Center,89.95,28,0.311284046692607
5450,Wheaton,Minnesota Ave,116.33,50,0.4298117424568039
5451,Wheaton,Mt Vernon Sq,,29,0.0
5452,Wheaton,Navy Yard-Ballpark,108.2,39,0.36044362292051757
5453,Wheaton,NoMa-Gallaudet U,25.27,20,0.7914523149980214
5454,Wheaton,Potomac Ave,108.35,46,0.42455006922012
5455,Wheaton,Rhode Island Ave,23.25,18,0.7741935483870968
5456,Wheaton,Shaw-Howard U,76.55,28,0.3657740039190072
5457,Wheaton,Shaw-Howard U,79.22,28,0.35344609946983085
5458,Wheaton,Smithsonian,90.4,36,0.3982300884955752
5459,Wheaton,Smithsonian,96.97,36,0.3712488398473755
5460,Wheaton,Stadium-Armory,99.3,48,0.48338368580060426
5461,Wheaton,Takoma,17.47,9,0.5151688609044076
5462,Wheaton,Tenleytown-AU,63.73,43,0.6747214812490193
5463,Wheaton,U Street,85.23,26,0.3050569048457116
5464,Wheaton,Union Station,29.9,22,0.7357859531772576
5465,Wheaton,Van Ness-UDC,,40,0.0
5466,Wheaton,Waterfront,99.18,37,0.37305908449284125
5467,Wheaton,Waterfront,110.87,37,0.3337241814737981
5468,Wheaton,Woodley Park,75.52,36,0.4766949152542373
5469,Wheaton,Shady Grove,45.73,67,1.4651213645309427
5470,Wheaton,Rockville,33.67,63,1.871101871101871
5471,Wheaton,Twinbrook,23.85,60,2.5157232704402515
5472,Wheaton,Glenmont,16.9,3,0.1775147928994083
5473,Wheaton,White Flint,34.68,57,1.643598615916955
5474,Wheaton,Wheaton,,0,1.0
5475,Wheaton,Grosvenor-Strathmore,25.13,54,2.1488261042578594
5476,Wheaton,Forest Glen,14.6,3,0.20547945205479454
5477,Wheaton,Greenbelt,64.85,29,0.44718581341557445
5478,Wheaton,Medical Center,27.8,51,1.8345323741007193
5479,Wheaton,Silver Spring,26.92,6,0.22288261515601782
5480,Wheaton,Bethesda,38.92,48,1.2332990750256936
5481,Wheaton,College Park-U of Md,64.93,26,0.40043123363622357
5482,Wheaton,Prince George's Plaza,54.13,23,0.4249030112691668
5483,Wheaton,West Hyattsville,66.87,20,0.2990877822640945
5484,Wheaton,New Carrollton,85.23,62,0.7274433884782353
5485,Wheaton,Landover,98.93,59,0.5963812796927119
5486,Wheaton,Cheverly,89.57,56,0.6252093334821928
5487,Wheaton,West Falls Church,105.95,57,0.5379896177442189
5488,Wheaton,Rosslyn,100.05,42,0.4197901049475262
5489,Wheaton,Court House,107.8,45,0.4174397031539889
5490,Wheaton,Addison Road,108.77,57,0.5240415555759861
5491,Wheaton,Clarendon,110.63,47,0.4248395552743379
5492,Wheaton,East Falls Church,129.88,54,0.4157684016014783
5493,Wheaton,Arlington Cemetery,100.38,44,0.43833432954771867
5494,Wheaton,Virginia Sq-GMU,117.48,48,0.40858018386108275
5495,Wheaton,Dunn Loring,157.02,61,0.38848554324289897
5496,Wheaton,Ballston-MU,120.43,50,0.41517894212405543
5497,Wheaton,Vienna,189.23,65,0.3434973312899646
5498,Wheaton,Pentagon,102.77,40,0.38921864357302716
5499,Wheaton,Pentagon City,104.42,41,0.3926450871480559
5500,Wheaton,Crystal City,128.43,43,0.33481273845674686
5501,Wheaton,Ronald Reagan Washington National Airport,105.33,45,0.4272287097692965
5502,Wheaton,Naylor Road,125.5,50,0.398406374501992
5503,Wheaton,Suitland,131.67,53,0.4025214551530341
5504,Wheaton,Southern Ave,137.98,47,0.3406290766777794
5505,Wheaton,Branch Ave,140.3,56,0.3991446899501069
5506,Wheaton,Braddock Road,111.33,50,0.4491152429713465
5507,Wheaton,King St-Old Town,114.93,52,0.4524493169755503
5508,Wheaton,Eisenhower Ave,116.73,54,0.4626060138781804
5509,Wheaton,Van Dorn Street,179.75,63,0.35048678720445064
5510,Wheaton,Huntington,122.52,56,0.45706823375775385
5511,Wheaton,Franconia-Springfield,206.53,69,0.3340918994819155
5512,Wheaton,Capitol Heights,115.2,55,0.4774305555555555
5513,Wheaton,Largo Town Center,117.58,63,0.5358054090831774
5514,Wheaton,Morgan Boulevard,123.6,60,0.4854368932038835
5515,Wheaton,McLean,148.93,61,0.40958839723359963
5516,Wheaton,Tysons Corner,165.7,63,0.38020519010259507
5517,Wheaton,Greensboro,176.18,65,0.36894085594278575
5518,Wheaton,Spring Hill,175.88,67,0.38094155105753924
5519,Wheaton,Wiehle-Reston East,125.77,74,0.5883756062654051
5520,Wheaton,Reston Town Center,126.07,75,0.5949075910208614
5521,Wheaton,Herndon,129.85,78,0.6006931074316519
5522,Wheaton,Innovation Center,114.67,81,0.7063748146856196
5523,Wheaton,Dulles Airport,110.75,85,0.7674943566591422
5524,Wheaton,Loudoun Gateway,104.32,91,0.8723159509202455
5525,Wheaton,Ashburn,108.6,95,0.8747697974217312
5526,Grosvenor-Strathmore,Anacostia,68.7,44,0.6404657933042213
5527,Grosvenor-Strathmore,Archives,68.58,35,0.510352872557597
5528,Grosvenor-Strathmore,Archives,51.65,35,0.6776379477250726
5529,Grosvenor-Strathmore,Benning Road,130.4,50,0.3834355828220859
5530,Grosvenor-Strathmore,Brookland-CUA,74.38,39,0.5243344985211078
5531,Grosvenor-Strathmore,Capitol South,85.02,40,0.4704775346977182
5532,Grosvenor-Strathmore,Cleveland Park,21.73,16,0.7363092498849516
5533,Grosvenor-Strathmore,Cleveland Park,20.07,16,0.7972097658196313
5534,Grosvenor-Strathmore,Columbia Heights,47.92,40,0.8347245409015025
5535,Grosvenor-Strathmore,Congress Heights,96.77,47,0.4856877131342358
5536,Grosvenor-Strathmore,Deanwood,118.32,52,0.43948613928329955
5537,Grosvenor-Strathmore,Dupont Circle,28.45,20,0.70298769771529
5538,Grosvenor-Strathmore,Eastern Market,61.35,42,0.6845965770171148
5539,Grosvenor-Strathmore,Farragut North,,23,0.0
5540,Grosvenor-Strathmore,Farragut West,32.62,35,1.072961373390558
5541,Grosvenor-Strathmore,Farragut West,24.92,35,1.4044943820224718
5542,Grosvenor-Strathmore,Federal Center SW,,38,0.0
5543,Grosvenor-Strathmore,Federal Triangle,,32,0.0
5544,Grosvenor-Strathmore,Foggy Bottom-GWU,55.95,37,0.6613047363717605
5545,Grosvenor-Strathmore,Fort Totten,55.92,42,0.7510729613733905
5546,Grosvenor-Strathmore,Friendship Heights,10.92,9,0.8241758241758241
5547,Grosvenor-Strathmore,Gallery Place,33.95,28,0.8247422680412371
5548,Grosvenor-Strathmore,Gallery Place,34.83,28,0.8039046798736722
5549,Grosvenor-Strathmore,Georgia Ave-Petworth,86.02,43,0.49988374796558943
5550,Grosvenor-Strathmore,Judiciary Square,,30,0.0
5551,Grosvenor-Strathmore,L'Enfant Plaza,,36,0.0
5552,Grosvenor-Strathmore,McPherson Sq,,33,0.0
5553,Grosvenor-Strathmore,Metro Center,26.92,26,0.9658246656760772
5554,Grosvenor-Strathmore,Metro Center,59.8,26,0.4347826086956522
5555,Grosvenor-Strathmore,Minnesota Ave,70.92,48,0.676818950930626
5556,Grosvenor-Strathmore,Mt Vernon Sq,,35,0.0
5557,Grosvenor-Strathmore,Navy Yard-Ballpark,89.78,41,0.45667186455780795
5558,Grosvenor-Strathmore,NoMa-Gallaudet U,34.92,34,0.9736540664375716
5559,Grosvenor-Strathmore,Potomac Ave,66.93,44,0.6574032571343194
5560,Grosvenor-Strathmore,Rhode Island Ave,55.65,36,0.646900269541779
5561,Grosvenor-Strathmore,Shaw-Howard U,99.9,36,0.36036036036036034
5562,Grosvenor-Strathmore,Shaw-Howard U,100.43,36,0.35845862790002986
5563,Grosvenor-Strathmore,Smithsonian,73.23,34,0.4642905912877236
5564,Grosvenor-Strathmore,Smithsonian,63.92,34,0.5319148936170213
5565,Grosvenor-Strathmore,Stadium-Armory,73.08,46,0.6294471811713191
5566,Grosvenor-Strathmore,Takoma,74.02,45,0.6079437989732505
5567,Grosvenor-Strathmore,Tenleytown-AU,17.72,11,0.6207674943566592
5568,Grosvenor-Strathmore,U Street,53.37,38,0.7120104927862095
5569,Grosvenor-Strathmore,Union Station,35.55,32,0.9001406469760901
5570,Grosvenor-Strathmore,Van Ness-UDC,,14,0.0
5571,Grosvenor-Strathmore,Waterfront,83.28,39,0.46829971181556196
5572,Grosvenor-Strathmore,Waterfront,87.03,39,0.44812133746983795
5573,Grosvenor-Strathmore,Woodley Park,25.2,18,0.7142857142857143
5574,Grosvenor-Strathmore,Shady Grove,42.57,13,0.305379375146817
5575,Grosvenor-Strathmore,Rockville,26.02,9,0.3458877786318217
5576,Grosvenor-Strathmore,Twinbrook,8.9,6,0.6741573033707865
5577,Grosvenor-Strathmore,Glenmont,40.18,57,1.4186162269785962
5578,Grosvenor-Strathmore,White Flint,6.9,3,0.43478260869565216
5579,Grosvenor-Strathmore,Wheaton,26.7,54,2.0224719101123596
5580,Grosvenor-Strathmore,Grosvenor-Strathmore,,0,1.0
5581,Grosvenor-Strathmore,Forest Glen,36.48,51,1.398026315789474
5582,Grosvenor-Strathmore,Greenbelt,103.83,59,0.5682365404988924
5583,Grosvenor-Strathmore,Medical Center,16.33,3,0.18371096142069812
5584,Grosvenor-Strathmore,Silver Spring,38.5,48,1.2467532467532467
5585,Grosvenor-Strathmore,Bethesda,13.03,6,0.4604758250191865
5586,Grosvenor-Strathmore,College Park-U of Md,103.1,56,0.5431619786614937
5587,Grosvenor-Strathmore,Prince George's Plaza,86.42,53,0.6132839620458227
5588,Grosvenor-Strathmore,West Hyattsville,100.93,50,0.4953928465272961
5589,Grosvenor-Strathmore,New Carrollton,111.32,60,0.5389867049946102
5590,Grosvenor-Strathmore,Landover,120.02,57,0.4749208465255791
5591,Grosvenor-Strathmore,Cheverly,107.85,54,0.5006954102920723
5592,Grosvenor-Strathmore,West Falls Church,115.5,55,0.47619047619047616
5593,Grosvenor-Strathmore,Rosslyn,57.03,40,0.7013852358407855
5594,Grosvenor-Strathmore,Court House,64.78,43,0.6637851188638468
5595,Grosvenor-Strathmore,Addison Road,123.05,55,0.4469727752945957
5596,Grosvenor-Strathmore,Clarendon,67.62,45,0.6654835847382431
5597,Grosvenor-Strathmore,East Falls Church,86.87,52,0.5985956026246114
5598,Grosvenor-Strathmore,Arlington Cemetery,69.97,42,0.6002572531084751
5599,Grosvenor-Strathmore,Virginia Sq-GMU,74.47,46,0.6176984020410904
5600,Grosvenor-Strathmore,Dunn Loring,162.1,59,0.36397285626156695
5601,Grosvenor-Strathmore,Ballston-MU,77.42,48,0.6199948333763885
5602,Grosvenor-Strathmore,Vienna,194.32,63,0.3242074927953891
5603,Grosvenor-Strathmore,Pentagon,82.93,42,0.5064512239237912
5604,Grosvenor-Strathmore,Pentagon City,72.57,43,0.5925313490423041
5605,Grosvenor-Strathmore,Crystal City,76.42,45,0.5888510861031143
5606,Grosvenor-Strathmore,Ronald Reagan Washington National Airport,53.92,47,0.8716617210682492
5607,Grosvenor-Strathmore,Naylor Road,84.08,52,0.6184586108468125
5608,Grosvenor-Strathmore,Suitland,156.95,55,0.35043007327174264
5609,Grosvenor-Strathmore,Southern Ave,86.57,49,0.5660159408571099
5610,Grosvenor-Strathmore,Branch Ave,104.28,58,0.5561948599923283
5611,Grosvenor-Strathmore,Braddock Road,103.72,52,0.5013497878904744
5612,Grosvenor-Strathmore,King St-Old Town,115.13,54,0.46903500390862507
5613,Grosvenor-Strathmore,Eisenhower Ave,115.32,56,0.4856052722858134
5614,Grosvenor-Strathmore,Van Dorn Street,126.73,63,0.4971198611220705
5615,Grosvenor-Strathmore,Huntington,121.1,58,0.47894302229562347
5616,Grosvenor-Strathmore,Franconia-Springfield,145.12,69,0.47546857772877615
5617,Grosvenor-Strathmore,Capitol Heights,82.92,53,0.6391702846116739
5618,Grosvenor-Strathmore,Largo Town Center,149.67,61,0.4075633059397341
5619,Grosvenor-Strathmore,Morgan Boulevard,136.88,58,0.42372881355932207
5620,Grosvenor-Strathmore,McLean,110.92,59,0.5319148936170213
5621,Grosvenor-Strathmore,Tysons Corner,130.95,61,0.46582665139366175
5622,Grosvenor-Strathmore,Greensboro,140.73,63,0.4476657429119591
5623,Grosvenor-Strathmore,Spring Hill,133.87,65,0.48554567864346004
5624,Grosvenor-Strathmore,Wiehle-Reston East,119.35,72,0.6032677000418937
5625,Grosvenor-Strathmore,Reston Town Center,119.65,71,0.5933974091099039
5626,Grosvenor-Strathmore,Herndon,123.43,74,0.5995300980312728
5627,Grosvenor-Strathmore,Innovation Center,162.32,77,0.4743716116313455
