name_O,name_D,median_p75,count
U STREET/AFRICAN-AMER CIVIL WAR MEMORIAL/CARDOZO,FRIENDSHIP HEIGHTS,29.516666666666666,3
U STREET/AFRICAN-AMER CIVIL WAR MEMORIAL/CARDOZO,GALLERY PL-CHINATOWN,9.9,10375
U STREET/AFRICAN-AMER CIVIL WAR MEMORIAL/CARDOZO,GEORGIA AVE-PETWORTH,9.583333333333334,2447
U STREET/AFRICAN-AMER CIVIL WAR MEMORIAL/CARDOZO,JUDICIARY SQUARE,11.483333333333333,6204
U STREET/AFRICAN-AMER CIVIL WAR MEMORIAL/CARDOZO,L'ENFANT PLAZA,19.283333333333335,1867
U STREET/AFRICAN-AMER CIVIL WAR MEMORIAL/CARDOZO,MCPHERSON SQUARE,8.533333333333333,16767
U STREET/AFRICAN-AMER CIVIL WAR MEMORIAL/CARDOZO,METRO CENTER,9.416666666666666,11485
U STREET/AFRICAN-AMER CIVIL WAR MEMORIAL/CARDOZO,MT VERNON SQ 7TH ST-CONVENTION CENTER,7.783333333333333,15617
U STREET/AFRICAN-AMER CIVIL WAR MEMORIAL/CARDOZO,NAVY YARD-BALLPARK,25.866666666666667,689
U STREET/AFRICAN-AMER CIVIL WAR MEMORIAL/CARDOZO,NOMA-GALLAUDET,12.916666666666666,3751
U STREET/AFRICAN-AMER CIVIL WAR MEMORIAL/CARDOZO,PENTAGON,38.63333333333333,20
U STREET/AFRICAN-AMER CIVIL WAR MEMORIAL/CARDOZO,PENTAGON CITY,37.641666666666666,30
U STREET/AFRICAN-AMER CIVIL WAR MEMORIAL/CARDOZO,POTOMAC AVE,26.316666666666666,255
U STREET/AFRICAN-AMER CIVIL WAR MEMORIAL/CARDOZO,RHODE ISLAND AVE-BRENTWOOD,17.875,354
U STREET/AFRICAN-AMER CIVIL WAR MEMORIAL/CARDOZO,RONALD REAGAN WASHINGTON NATIONAL AIRPORT,37.65,29
U STREET/AFRICAN-AMER CIVIL WAR MEMORIAL/CARDOZO,ROSSLYN,24.03333333333333,310
U STREET/AFRICAN-AMER CIVIL WAR MEMORIAL/CARDOZO,SHAW-HOWARD U,6.166666666666667,13108
U STREET/AFRICAN-AMER CIVIL WAR MEMORIAL/CARDOZO,SILVER SPRING,29.6,38
U STREET/AFRICAN-AMER CIVIL WAR MEMORIAL/CARDOZO,SMITHSONIAN,14.091666666666667,3732
U STREET/AFRICAN-AMER CIVIL WAR MEMORIAL/CARDOZO,STADIUM-ARMORY,26.491666666666667,126
U STREET/AFRICAN-AMER CIVIL WAR MEMORIAL/CARDOZO,TAKOMA,29.683333333333334,18
U STREET/AFRICAN-AMER CIVIL WAR MEMORIAL/CARDOZO,TENLEYTOWN-AU,27.94166666666667,22
U STREET/AFRICAN-AMER CIVIL WAR MEMORIAL/CARDOZO,UNION STATION,15.016666666666667,3688
U STREET/AFRICAN-AMER CIVIL WAR MEMORIAL/CARDOZO,VAN NESS-UDC,21.833333333333332,43
U STREET/AFRICAN-AMER CIVIL WAR MEMORIAL/CARDOZO,VIRGINIA SQUARE-GMU,29.916666666666664,24
U STREET/AFRICAN-AMER CIVIL WAR MEMORIAL/CARDOZO,WATERFRONT,22.96666666666667,1092
U STREET/AFRICAN-AMER CIVIL WAR MEMORIAL/CARDOZO,WOODLEY PARK-ZOO/ADAMS MORGAN,9.55,1537
UNION STATION,ANACOSTIA,24.133333333333333,35
UNION STATION,ARCHIVES-NAVY MEMORIAL-PENN QUARTER,10.033333333333333,13580
UNION STATION,ARLINGTON CEMETERY,45.083333333333336,29
UNION STATION,BALLSTON-MU,44.516666666666666,8
UNION STATION,BENNING ROAD,24.083333333333332,11
UNION STATION,BRADDOCK ROAD,42.53333333333333,13
UNION STATION,BROOKLAND-CUA,17.75,260
UNION STATION,CAPITOL SOUTH,10.55,8139
UNION STATION,CLARENDON,40.766666666666666,14
UNION STATION,CLEVELAND PARK,34.05,21
UNION STATION,COLUMBIA HEIGHTS,22.233333333333334,888
UNION STATION,CONGRESS HEIGHTS,27.116666666666667,15
UNION STATION,COURT HOUSE,40.583333333333336,71
UNION STATION,CRYSTAL CITY,39.49166666666667,82
UNION STATION,DEANWOOD,31.983333333333334,4
UNION STATION,DUPONT CIRCLE,18.25,4124
UNION STATION,EASTERN MARKET,10.833333333333334,7592
UNION STATION,FARRAGUT NORTH,16.266666666666666,7355
UNION STATION,FARRAGUT WEST,16.916666666666668,6901
UNION STATION,FEDERAL CENTER SW,12.066666666666666,5877
UNION STATION,FEDERAL TRIANGLE,12.616666666666667,9934
UNION STATION,FOGGY BOTTOM-GWU,21.033333333333335,3912
UNION STATION,FORT TOTTEN,30.25,9
UNION STATION,GALLERY PL-CHINATOWN,9.708333333333332,13178
UNION STATION,GEORGIA AVE-PETWORTH,22.441666666666666,394
UNION STATION,JUDICIARY SQUARE,8.233333333333333,12145
UNION STATION,L'ENFANT PLAZA,13.266666666666667,5862
UNION STATION,MCPHERSON SQUARE,13.566666666666666,9491
UNION STATION,METRO CENTER,12.116666666666667,10939
UNION STATION,MINNESOTA AVE,27.916666666666668,9
UNION STATION,MT VERNON SQ 7TH ST-CONVENTION CENTER,10.5,10834
UNION STATION,NAVY YARD-BALLPARK,12.583333333333334,4216
UNION STATION,NOMA-GALLAUDET,6.55,10734
UNION STATION,PENTAGON,42.46666666666667,31
UNION STATION,PENTAGON CITY,37.61666666666667,61
UNION STATION,POTOMAC AVE,11.216666666666667,3310
UNION STATION,RHODE ISLAND AVE-BRENTWOOD,12.683333333333334,1101
UNION STATION,RONALD REAGAN WASHINGTON NATIONAL AIRPORT,41.09166666666667,52
UNION STATION,ROSSLYN,41.25,151
UNION STATION,SHAW-HOWARD U,13.05,4289
UNION STATION,SILVER SPRING,36.06666666666667,5
UNION STATION,SMITHSONIAN,14.283333333333333,6939
UNION STATION,STADIUM-ARMORY,12.008333333333333,1734
UNION STATION,TAKOMA,40.333333333333336,9
UNION STATION,TENLEYTOWN-AU,43.8,4
UNION STATION,U STREET/AFRICAN-AMER CIVIL WAR MEMORIAL/CARDOZO,15.333333333333334,3297
UNION STATION,VIRGINIA SQUARE-GMU,43.88333333333333,11
UNION STATION,WATERFRONT,13.4,4037
UNION STATION,WEST HYATTSVILLE,27.508333333333333,4
UNION STATION,WOODLEY PARK-ZOO/ADAMS MORGAN,25.45,229
VAN DORN STREET,BRADDOCK ROAD,25.141666666666666,4
VAN DORN STREET,EISENHOWER AVENUE,21.9,15
VAN DORN STREET,HUNTINGTON,18.333333333333332,7
VAN DORN STREET,KING ST-OLD TOWN,20.783333333333335,11
VAN NESS-UDC,ARCHIVES-NAVY MEMORIAL-PENN QUARTER,32.1,26
VAN NESS-UDC,BETHESDA,23.4,6
VAN NESS-UDC,CAPITOL SOUTH,33.06666666666666,4
VAN NESS-UDC,CLEVELAND PARK,5.466666666666667,295
VAN NESS-UDC,COLUMBIA HEIGHTS,17.433333333333334,117
VAN NESS-UDC,COURT HOUSE,35.34166666666667,4
VAN NESS-UDC,DUPONT CIRCLE,18.875,204
VAN NESS-UDC,FARRAGUT NORTH,19.616666666666667,201
VAN NESS-UDC,FARRAGUT WEST,20.241666666666667,164
VAN NESS-UDC,FEDERAL CENTER SW,31.391666666666666,18
VAN NESS-UDC,FEDERAL TRIANGLE,31.866666666666667,31
VAN NESS-UDC,FOGGY BOTTOM-GWU,20.53333333333333,154
VAN NESS-UDC,FORT TOTTEN,27.55,3
VAN NESS-UDC,FRIENDSHIP HEIGHTS,10.991666666666667,46
VAN NESS-UDC,GALLERY PL-CHINATOWN,31.15,35
VAN NESS-UDC,GEORGIA AVE-PETWORTH,20.25,47
VAN NESS-UDC,JUDICIARY SQUARE,32.333333333333336,13
VAN NESS-UDC,L'ENFANT PLAZA,31.03333333333333,20
VAN NESS-UDC,MCPHERSON SQUARE,21.25,119
VAN NESS-UDC,METRO CENTER,22.458333333333332,78
VAN NESS-UDC,MT VERNON SQ 7TH ST-CONVENTION CENTER,25.333333333333332,47
VAN NESS-UDC,NAVY YARD-BALLPARK,27.833333333333332,7
VAN NESS-UDC,NOMA-GALLAUDET,30.683333333333334,6
VAN NESS-UDC,ROSSLYN,37.141666666666666,6
VAN NESS-UDC,SHAW-HOWARD U,23.733333333333334,33
VAN NESS-UDC,SMITHSONIAN,31.2,22
VAN NESS-UDC,TENLEYTOWN-AU,7.783333333333333,142
VAN NESS-UDC,U STREET/AFRICAN-AMER CIVIL WAR MEMORIAL/CARDOZO,19.975,44
VAN NESS-UDC,UNION STATION,37.333333333333336,7
VAN NESS-UDC,WATERFRONT,28.625,10
VAN NESS-UDC,WOODLEY PARK-ZOO/ADAMS MORGAN,8.766666666666666,294
VIRGINIA SQUARE-GMU,ARCHIVES-NAVY MEMORIAL-PENN QUARTER,34.075,58
VIRGINIA SQUARE-GMU,ARLINGTON CEMETERY,16.53333333333333,28
VIRGINIA SQUARE-GMU,BALLSTON-MU,5.183333333333334,1475
VIRGINIA SQUARE-GMU,CAPITOL SOUTH,49.31666666666666,16
VIRGINIA SQUARE-GMU,CLARENDON,6.333333333333333,1435
VIRGINIA SQUARE-GMU,CLEVELAND PARK,31.7,3
VIRGINIA SQUARE-GMU,COLUMBIA HEIGHTS,34.71666666666667,31
VIRGINIA SQUARE-GMU,COURT HOUSE,8.233333333333333,1411
VIRGINIA SQUARE-GMU,CRYSTAL CITY,36.09166666666667,68
VIRGINIA SQUARE-GMU,DUPONT CIRCLE,27.583333333333336,86
VIRGINIA SQUARE-GMU,EAST FALLS CHURCH,23.7,47
VIRGINIA SQUARE-GMU,EASTERN MARKET,48.108333333333334,12
VIRGINIA SQUARE-GMU,FARRAGUT NORTH,28.208333333333336,106
VIRGINIA SQUARE-GMU,FARRAGUT WEST,27.316666666666666,113
VIRGINIA SQUARE-GMU,FEDERAL CENTER SW,47.63333333333333,27
VIRGINIA SQUARE-GMU,FEDERAL TRIANGLE,31.608333333333334,60
VIRGINIA SQUARE-GMU,FOGGY BOTTOM-GWU,26.05,143
VIRGINIA SQUARE-GMU,GALLERY PL-CHINATOWN,32.86666666666667,57
VIRGINIA SQUARE-GMU,GEORGIA AVE-PETWORTH,37.59166666666667,14
VIRGINIA SQUARE-GMU,GREENSBORO,43.0,10
VIRGINIA SQUARE-GMU,JUDICIARY SQUARE,42.05,31
VIRGINIA SQUARE-GMU,L'ENFANT PLAZA,44.983333333333334,38
VIRGINIA SQUARE-GMU,MCPHERSON SQUARE,29.641666666666666,78
VIRGINIA SQUARE-GMU,METRO CENTER,30.125,72
VIRGINIA SQUARE-GMU,MT VERNON SQ 7TH ST-CONVENTION CENTER,31.916666666666664,56
VIRGINIA SQUARE-GMU,NAVY YARD-BALLPARK,41.0,29
VIRGINIA SQUARE-GMU,NOMA-GALLAUDET,35.65,21
VIRGINIA SQUARE-GMU,PENTAGON,24.083333333333332,36
VIRGINIA SQUARE-GMU,PENTAGON CITY,26.225,46
VIRGINIA SQUARE-GMU,POTOMAC AVE,55.575,4
VIRGINIA SQUARE-GMU,RONALD REAGAN WASHINGTON NATIONAL AIRPORT,43.266666666666666,48
VIRGINIA SQUARE-GMU,ROSSLYN,10.4,975
VIRGINIA SQUARE-GMU,SHAW-HOWARD U,32.49166666666667,34
VIRGINIA SQUARE-GMU,SMITHSONIAN,33.40833333333333,64
VIRGINIA SQUARE-GMU,TYSONS CORNER,43.0,10
VIRGINIA SQUARE-GMU,U STREET/AFRICAN-AMER CIVIL WAR MEMORIAL/CARDOZO,30.833333333333332,36
VIRGINIA SQUARE-GMU,UNION STATION,39.2,21
VIRGINIA SQUARE-GMU,WATERFRONT,41.0,39
VIRGINIA SQUARE-GMU,WOODLEY PARK-ZOO/ADAMS MORGAN,56.416666666666664,8
WATERFRONT,ANACOSTIA,18.25,40
WATERFRONT,ARCHIVES-NAVY MEMORIAL-PENN QUARTER,13.183333333333334,7080
WATERFRONT,ARLINGTON CEMETERY,39.44166666666666,44
WATERFRONT,BALLSTON-MU,38.25833333333333,8
WATERFRONT,BETHESDA,67.15,3
WATERFRONT,BRADDOCK ROAD,53.79166666666667,22
WATERFRONT,BROOKLAND-CUA,27.2,35
WATERFRONT,CAPITOL SOUTH,8.716666666666667,6090
WATERFRONT,CLARENDON,31.424999999999997,24
WATERFRONT,CLEVELAND PARK,36.65,5
WATERFRONT,COLUMBIA HEIGHTS,27.483333333333334,226
WATERFRONT,CONGRESS HEIGHTS,31.3,9
WATERFRONT,COURT HOUSE,40.1,115
WATERFRONT,CRYSTAL CITY,28.816666666666666,112
WATERFRONT,DUPONT CIRCLE,25.675,1452
WATERFRONT,EASTERN MARKET,9.8,4954
WATERFRONT,EISENHOWER AVENUE,79.3,4
WATERFRONT,FARRAGUT NORTH,21.6,2765
WATERFRONT,FARRAGUT WEST,21.608333333333334,2860
WATERFRONT,FEDERAL CENTER SW,7.9,7233
WATERFRONT,FEDERAL TRIANGLE,14.716666666666667,5570
WATERFRONT,FOGGY BOTTOM-GWU,26.633333333333333,1859
WATERFRONT,FORT TOTTEN,36.05,5
WATERFRONT,GALLERY PL-CHINATOWN,14.883333333333333,5055
WATERFRONT,GEORGIA AVE-PETWORTH,30.833333333333332,91
WATERFRONT,JUDICIARY SQUARE,13.1,4655
WATERFRONT,KING ST-OLD TOWN,65.9,6
WATERFRONT,L'ENFANT PLAZA,9.35,6904
WATERFRONT,MCPHERSON SQUARE,18.233333333333334,3785
WATERFRONT,METRO CENTER,16.05,4848
WATERFRONT,MT VERNON SQ 7TH ST-CONVENTION CENTER,16.191666666666666,3374
WATERFRONT,NAVY YARD-BALLPARK,7.533333333333333,5521
WATERFRONT,NOMA-GALLAUDET,15.966666666666667,2010
WATERFRONT,PENTAGON,28.716666666666665,53
WATERFRONT,PENTAGON CITY,28.725,94
WATERFRONT,POTOMAC AVE,12.308333333333334,1644
WATERFRONT,RHODE ISLAND AVE-BRENTWOOD,21.666666666666664,136
WATERFRONT,RONALD REAGAN WASHINGTON NATIONAL AIRPORT,28.233333333333334,81
WATERFRONT,ROSSLYN,38.916666666666664,193
WATERFRONT,SHAW-HOWARD U,20.891666666666666,912
WATERFRONT,SMITHSONIAN,12.083333333333334,6801
WATERFRONT,STADIUM-ARMORY,15.066666666666666,635
WATERFRONT,TENLEYTOWN-AU,36.7,3
WATERFRONT,U STREET/AFRICAN-AMER CIVIL WAR MEMORIAL/CARDOZO,22.816666666666666,785
WATERFRONT,UNION STATION,13.9,3940
WATERFRONT,VAN NESS-UDC,29.916666666666668,4
WATERFRONT,VIRGINIA SQUARE-GMU,34.016666666666666,10
WATERFRONT,WOODLEY PARK-ZOO/ADAMS MORGAN,32.7,81
WEST FALLS CHURCH-VT/UVA,DUNN LORING-MERRIFIELD,58.21666666666667,3
WEST HYATTSVILLE,COLUMBIA HEIGHTS,42.625,8
WEST HYATTSVILLE,FORT TOTTEN,19.416666666666668,7
WEST HYATTSVILLE,NOMA-GALLAUDET,30.2,3
WEST HYATTSVILLE,PRINCE GEORGE'S PLAZA,18.116666666666667,11
WEST HYATTSVILLE,RHODE ISLAND AVE-BRENTWOOD,20.708333333333336,6
WEST HYATTSVILLE,WOODLEY PARK-ZOO/ADAMS MORGAN,41.28333333333333,7
WHEATON,FOREST GLEN,11.583333333333334,5
WHITE FLINT,BETHESDA,39.78333333333333,37
WHITE FLINT,FEDERAL CENTER SW,166.30833333333334,4
WHITE FLINT,L'ENFANT PLAZA,166.30833333333334,4
WHITE FLINT,MEDICAL CENTER,23.1,51
WHITE FLINT,SMITHSONIAN,165.98333333333332,5
WHITE FLINT,TWINBROOK,13.85,8
WHITE FLINT,WATERFRONT,166.30833333333334,4
WIEHLE-RESTON EAST,DUNN LORING-MERRIFIELD,93.75,3
WIEHLE-RESTON EAST,Reston Town Center,10.0,118
WOODLEY PARK-ZOO/ADAMS MORGAN,ARCHIVES-NAVY MEMORIAL-PENN QUARTER,20.1,806
WOODLEY PARK-ZOO/ADAMS MORGAN,ARLINGTON CEMETERY,53.71666666666667,4
WOODLEY PARK-ZOO/ADAMS MORGAN,BALLSTON-MU,64.30833333333334,8
WOODLEY PARK-ZOO/ADAMS MORGAN,BETHESDA,38.85,7
WOODLEY PARK-ZOO/ADAMS MORGAN,BROOKLAND-CUA,18.833333333333332,17
WOODLEY PARK-ZOO/ADAMS MORGAN,CAPITOL SOUTH,31.59166666666667,158
WOODLEY PARK-ZOO/ADAMS MORGAN,CLARENDON,25.916666666666668,29
WOODLEY PARK-ZOO/ADAMS MORGAN,CLEVELAND PARK,8.675,394
WOODLEY PARK-ZOO/ADAMS MORGAN,COLUMBIA HEIGHTS,7.766666666666667,2192
WOODLEY PARK-ZOO/ADAMS MORGAN,COURT HOUSE,17.066666666666666,85
WOODLEY PARK-ZOO/ADAMS MORGAN,CRYSTAL CITY,37.900000000000006,20
WOODLEY PARK-ZOO/ADAMS MORGAN,DUPONT CIRCLE,8.7,4383
WOODLEY PARK-ZOO/ADAMS MORGAN,EASTERN MARKET,36.233333333333334,100
WOODLEY PARK-ZOO/ADAMS MORGAN,FARRAGUT NORTH,10.583333333333334,4197
WOODLEY PARK-ZOO/ADAMS MORGAN,FARRAGUT WEST,10.966666666666667,3766
WOODLEY PARK-ZOO/ADAMS MORGAN,FEDERAL CENTER SW,28.491666666666667,210
WOODLEY PARK-ZOO/ADAMS MORGAN,FEDERAL TRIANGLE,18.383333333333333,913
WOODLEY PARK-ZOO/ADAMS MORGAN,FOGGY BOTTOM-GWU,11.083333333333334,2869
WOODLEY PARK-ZOO/ADAMS MORGAN,FORT TOTTEN,22.566666666666666,4
WOODLEY PARK-ZOO/ADAMS MORGAN,FRIENDSHIP HEIGHTS,26.2,13
WOODLEY PARK-ZOO/ADAMS MORGAN,GALLERY PL-CHINATOWN,17.808333333333334,1042
WOODLEY PARK-ZOO/ADAMS MORGAN,GEORGIA AVE-PETWORTH,10.383333333333333,813
WOODLEY PARK-ZOO/ADAMS MORGAN,JUDICIARY SQUARE,20.983333333333334,557
WOODLEY PARK-ZOO/ADAMS MORGAN,L'ENFANT PLAZA,27.35,281
WOODLEY PARK-ZOO/ADAMS MORGAN,MCLEAN,53.96666666666667,4
WOODLEY PARK-ZOO/ADAMS MORGAN,MCPHERSON SQUARE,12.466666666666667,2610
WOODLEY PARK-ZOO/ADAMS MORGAN,METRO CENTER,15.616666666666667,1435
WOODLEY PARK-ZOO/ADAMS MORGAN,MT VERNON SQ 7TH ST-CONVENTION CENTER,13.716666666666667,1736
WOODLEY PARK-ZOO/ADAMS MORGAN,NAVY YARD-BALLPARK,33.583333333333336,75
WOODLEY PARK-ZOO/ADAMS MORGAN,NOMA-GALLAUDET,21.1,263
WOODLEY PARK-ZOO/ADAMS MORGAN,PENTAGON,38.35,14
WOODLEY PARK-ZOO/ADAMS MORGAN,PENTAGON CITY,38.083333333333336,15
WOODLEY PARK-ZOO/ADAMS MORGAN,POTOMAC AVE,38.43333333333333,29
WOODLEY PARK-ZOO/ADAMS MORGAN,RHODE ISLAND AVE-BRENTWOOD,21.700000000000003,40
WOODLEY PARK-ZOO/ADAMS MORGAN,RONALD REAGAN WASHINGTON NATIONAL AIRPORT,37.55,15
WOODLEY PARK-ZOO/ADAMS MORGAN,ROSSLYN,17.9,146
WOODLEY PARK-ZOO/ADAMS MORGAN,SHAW-HOWARD U,11.325,1474
WOODLEY PARK-ZOO/ADAMS MORGAN,SILVER SPRING,52.36666666666667,11
WOODLEY PARK-ZOO/ADAMS MORGAN,SMITHSONIAN,22.883333333333333,539
WOODLEY PARK-ZOO/ADAMS MORGAN,STADIUM-ARMORY,40.43333333333334,14
WOODLEY PARK-ZOO/ADAMS MORGAN,TAKOMA,32.00833333333333,4
WOODLEY PARK-ZOO/ADAMS MORGAN,TENLEYTOWN-AU,21.616666666666667,59
WOODLEY PARK-ZOO/ADAMS MORGAN,U STREET/AFRICAN-AMER CIVIL WAR MEMORIAL/CARDOZO,9.266666666666667,1988
WOODLEY PARK-ZOO/ADAMS MORGAN,UNION STATION,24.55,292
WOODLEY PARK-ZOO/ADAMS MORGAN,VAN NESS-UDC,10.583333333333334,132
WOODLEY PARK-ZOO/ADAMS MORGAN,VIRGINIA SQUARE-GMU,35.1,9
WOODLEY PARK-ZOO/ADAMS MORGAN,WATERFRONT,29.35,151
WOODLEY PARK-ZOO/ADAMS MORGAN,WEST HYATTSVILLE,45.94166666666666,6
