name_O,name_D,median_p5,count
JUDICIARY SQUARE,SMITHSONIAN,21.133333333333333,1525
JUDICIARY SQUARE,STADIUM-ARMORY,16.0,126
JUDICIARY SQUARE,U STREET/AFRICAN-AMER CIVIL WAR MEMORIAL/CARDOZO,14.216666666666667,1049
JUDICIARY SQUARE,UNION STATION,7.383333333333334,2316
JUDICIARY SQUARE,VIRGINIA SQUARE-GMU,45.15,5
JUDICIARY SQUARE,WATERFRONT,11.283333333333333,818
JUDICIARY SQUARE,WOODLEY PARK-ZOO/ADAMS MORGAN,27.716666666666665,23
KING ST-OLD TOWN,BRADDOCK ROAD,6.4,83
KING ST-OLD TOWN,CAPITOL SOUTH,160.08333333333334,3
KING ST-OLD TOWN,CRYSTAL CITY,29.90833333333333,16
KING ST-OLD TOWN,EISENHOWER AVENUE,5.633333333333334,49
KING ST-OLD TOWN,FARRAGUT WEST,36.483333333333334,3
KING ST-OLD TOWN,FEDERAL TRIANGLE,156.61666666666667,5
KING ST-OLD TOWN,L'ENFANT PLAZA,80.44166666666666,4
KING ST-OLD TOWN,MCPHERSON SQUARE,59.31666666666666,6
KING ST-OLD TOWN,METRO CENTER,59.31666666666666,6
KING ST-OLD TOWN,PENTAGON CITY,57.96666666666667,6
KING ST-OLD TOWN,RONALD REAGAN WASHINGTON NATIONAL AIRPORT,47.11666666666667,5
KING ST-OLD TOWN,ROSSLYN,50.25,4
KING ST-OLD TOWN,SMITHSONIAN,88.35833333333333,6
L'ENFANT PLAZA,ANACOSTIA,29.616666666666667,7
L'ENFANT PLAZA,ARCHIVES-NAVY MEMORIAL-PENN QUARTER,12.783333333333333,1890
L'ENFANT PLAZA,BETHESDA,67.15,3
L'ENFANT PLAZA,BROOKLAND-CUA,28.433333333333334,17
L'ENFANT PLAZA,CAPITOL SOUTH,10.708333333333332,992
L'ENFANT PLAZA,CLARENDON,65.36666666666666,5
L'ENFANT PLAZA,CLEVELAND PARK,22.95,5
L'ENFANT PLAZA,COLUMBIA HEIGHTS,27.583333333333336,48
L'ENFANT PLAZA,COURT HOUSE,27.95,26
L'ENFANT PLAZA,CRYSTAL CITY,29.225,46
L'ENFANT PLAZA,DUPONT CIRCLE,29.933333333333334,401
L'ENFANT PLAZA,EASTERN MARKET,15.025,740
L'ENFANT PLAZA,FARRAGUT NORTH,26.5,702
L'ENFANT PLAZA,FARRAGUT WEST,23.916666666666664,872
L'ENFANT PLAZA,FEDERAL CENTER SW,7.95,1504
L'ENFANT PLAZA,FEDERAL TRIANGLE,16.958333333333332,2090
L'ENFANT PLAZA,FOGGY BOTTOM-GWU,27.375,650
L'ENFANT PLAZA,GALLERY PL-CHINATOWN,13.9,2132
L'ENFANT PLAZA,GEORGIA AVE-PETWORTH,30.075,40
L'ENFANT PLAZA,JUDICIARY SQUARE,11.966666666666667,1871
L'ENFANT PLAZA,KING ST-OLD TOWN,79.3,4
L'ENFANT PLAZA,MCPHERSON SQUARE,19.833333333333332,1569
L'ENFANT PLAZA,METRO CENTER,15.475,2240
L'ENFANT PLAZA,MT VERNON SQ 7TH ST-CONVENTION CENTER,15.825,652
L'ENFANT PLAZA,NAVY YARD-BALLPARK,10.416666666666666,1625
L'ENFANT PLAZA,NOMA-GALLAUDET,16.9,547
L'ENFANT PLAZA,PENTAGON,67.01666666666667,3
L'ENFANT PLAZA,PENTAGON CITY,30.183333333333334,27
L'ENFANT PLAZA,POTOMAC AVE,17.783333333333335,165
L'ENFANT PLAZA,RHODE ISLAND AVE-BRENTWOOD,21.108333333333334,38
L'ENFANT PLAZA,RONALD REAGAN WASHINGTON NATIONAL AIRPORT,30.766666666666666,5
L'ENFANT PLAZA,ROSSLYN,46.78333333333333,97
L'ENFANT PLAZA,SHAW-HOWARD U,18.34166666666667,280
L'ENFANT PLAZA,SMITHSONIAN,16.666666666666664,2302
L'ENFANT PLAZA,STADIUM-ARMORY,21.133333333333333,58
L'ENFANT PLAZA,TENLEYTOWN-AU,38.81666666666667,5
L'ENFANT PLAZA,U STREET/AFRICAN-AMER CIVIL WAR MEMORIAL/CARDOZO,22.616666666666667,285
L'ENFANT PLAZA,UNION STATION,12.508333333333333,1190
L'ENFANT PLAZA,WATERFRONT,6.116666666666666,1398
L'ENFANT PLAZA,WOODLEY PARK-ZOO/ADAMS MORGAN,35.63333333333333,28
MCPHERSON SQUARE,ARCHIVES-NAVY MEMORIAL-PENN QUARTER,10.55,2387
MCPHERSON SQUARE,BALLSTON-MU,38.141666666666666,4
MCPHERSON SQUARE,BENNING ROAD,30.9,5
MCPHERSON SQUARE,BETHESDA,50.516666666666666,5
MCPHERSON SQUARE,BRADDOCK ROAD,55.266666666666666,4
MCPHERSON SQUARE,BROOKLAND-CUA,31.15833333333333,8
MCPHERSON SQUARE,CAPITOL SOUTH,21.2,643
MCPHERSON SQUARE,CLARENDON,29.65,3
MCPHERSON SQUARE,CLEVELAND PARK,20.833333333333336,54
MCPHERSON SQUARE,COLUMBIA HEIGHTS,16.633333333333333,628
MCPHERSON SQUARE,COURT HOUSE,30.516666666666666,38
MCPHERSON SQUARE,CRYSTAL CITY,35.166666666666664,71
MCPHERSON SQUARE,DUPONT CIRCLE,8.45,3175
MCPHERSON SQUARE,EASTERN MARKET,24.05,453
MCPHERSON SQUARE,FARRAGUT NORTH,6.283333333333333,3258
MCPHERSON SQUARE,FARRAGUT WEST,6.983333333333333,3378
MCPHERSON SQUARE,FEDERAL CENTER SW,17.4,1028
MCPHERSON SQUARE,FEDERAL TRIANGLE,11.2,2191
MCPHERSON SQUARE,FOGGY BOTTOM-GWU,9.116666666666667,2773
MCPHERSON SQUARE,FORT TOTTEN,38.96666666666667,5
MCPHERSON SQUARE,FRIENDSHIP HEIGHTS,58.9,5
MCPHERSON SQUARE,GALLERY PL-CHINATOWN,8.016666666666667,4189
MCPHERSON SQUARE,GEORGIA AVE-PETWORTH,19.808333333333334,272
MCPHERSON SQUARE,JUDICIARY SQUARE,9.9,3088
MCPHERSON SQUARE,KING ST-OLD TOWN,39.38333333333333,5
MCPHERSON SQUARE,L'ENFANT PLAZA,17.333333333333336,1670
MCPHERSON SQUARE,METRO CENTER,6.55,4388
MCPHERSON SQUARE,MT VERNON SQ 7TH ST-CONVENTION CENTER,7.766666666666667,3093
MCPHERSON SQUARE,NAVY YARD-BALLPARK,21.016666666666666,738
MCPHERSON SQUARE,NOMA-GALLAUDET,14.75,1097
MCPHERSON SQUARE,PENTAGON,40.28333333333333,11
MCPHERSON SQUARE,PENTAGON CITY,30.775,46
MCPHERSON SQUARE,POTOMAC AVE,24.383333333333333,58
MCPHERSON SQUARE,RHODE ISLAND AVE-BRENTWOOD,24.216666666666665,63
MCPHERSON SQUARE,RONALD REAGAN WASHINGTON NATIONAL AIRPORT,33.55,6
MCPHERSON SQUARE,ROSSLYN,32.266666666666666,165
MCPHERSON SQUARE,SHAW-HOWARD U,9.9,1644
MCPHERSON SQUARE,SILVER SPRING,297.17499999999995,20
MCPHERSON SQUARE,SMITHSONIAN,17.65,1678
MCPHERSON SQUARE,STADIUM-ARMORY,22.625,76
MCPHERSON SQUARE,TAKOMA,48.56666666666667,13
MCPHERSON SQUARE,TENLEYTOWN-AU,24.95,5
MCPHERSON SQUARE,U STREET/AFRICAN-AMER CIVIL WAR MEMORIAL/CARDOZO,11.016666666666667,2514
MCPHERSON SQUARE,UNION STATION,13.3,1436
MCPHERSON SQUARE,VAN NESS-UDC,23.866666666666667,25
MCPHERSON SQUARE,WATERFRONT,17.183333333333334,609
MCPHERSON SQUARE,WOODLEY PARK-ZOO/ADAMS MORGAN,21.28333333333333,90
MEDICAL CENTER,BETHESDA,10.75,21
METRO CENTER,ANACOSTIA,21.533333333333335,3
METRO CENTER,ARCHIVES-NAVY MEMORIAL-PENN QUARTER,8.333333333333334,2734
METRO CENTER,BALLSTON-MU,38.141666666666666,4
METRO CENTER,BENNING ROAD,30.966666666666665,3
METRO CENTER,BRADDOCK ROAD,55.266666666666666,4
METRO CENTER,BROOKLAND-CUA,26.608333333333334,14
METRO CENTER,CAPITOL SOUTH,18.85,775
METRO CENTER,CLARENDON,31.45,5
METRO CENTER,CLEVELAND PARK,27.283333333333335,35
METRO CENTER,COLUMBIA HEIGHTS,17.625,460
METRO CENTER,COURT HOUSE,33.25,47
METRO CENTER,CRYSTAL CITY,33.05,82
METRO CENTER,DUPONT CIRCLE,12.133333333333333,2254
METRO CENTER,EAST FALLS CHURCH,100.94166666666666,4
METRO CENTER,EASTERN MARKET,20.133333333333333,629
METRO CENTER,FARRAGUT NORTH,8.966666666666667,2630
METRO CENTER,FARRAGUT WEST,9.466666666666667,2761
METRO CENTER,FEDERAL CENTER SW,13.566666666666666,1547
METRO CENTER,FEDERAL TRIANGLE,9.166666666666668,2486
METRO CENTER,FOGGY BOTTOM-GWU,12.366666666666667,2165
METRO CENTER,FORT TOTTEN,37.88333333333333,6
METRO CENTER,FRIENDSHIP HEIGHTS,58.9,5
METRO CENTER,GALLERY PL-CHINATOWN,6.316666666666666,4657
METRO CENTER,GEORGIA AVE-PETWORTH,19.666666666666668,257
METRO CENTER,JUDICIARY SQUARE,8.166666666666666,3597
METRO CENTER,KING ST-OLD TOWN,39.38333333333333,5
METRO CENTER,L'ENFANT PLAZA,14.183333333333334,2197
METRO CENTER,MCPHERSON SQUARE,6.516666666666667,4211
METRO CENTER,MT VERNON SQ 7TH ST-CONVENTION CENTER,6.816666666666666,3296
METRO CENTER,NAVY YARD-BALLPARK,18.466666666666665,952
METRO CENTER,NOMA-GALLAUDET,13.133333333333333,1472
METRO CENTER,PENTAGON CITY,34.95833333333333,48
METRO CENTER,POTOMAC AVE,20.44166666666667,92
METRO CENTER,RHODE ISLAND AVE-BRENTWOOD,22.183333333333334,86
METRO CENTER,RONALD REAGAN WASHINGTON NATIONAL AIRPORT,30.958333333333336,6
METRO CENTER,ROSSLYN,32.81666666666667,147
METRO CENTER,SHAW-HOWARD U,9.566666666666666,1758
METRO CENTER,SILVER SPRING,45.608333333333334,4
METRO CENTER,SMITHSONIAN,17.833333333333332,1750
METRO CENTER,STADIUM-ARMORY,20.808333333333334,102
METRO CENTER,TAKOMA,50.61666666666667,7
METRO CENTER,U STREET/AFRICAN-AMER CIVIL WAR MEMORIAL/CARDOZO,10.85,2101
METRO CENTER,UNION STATION,10.883333333333333,2057
METRO CENTER,VAN NESS-UDC,41.15,11
METRO CENTER,WATERFRONT,13.716666666666667,819
METRO CENTER,WOODLEY PARK-ZOO/ADAMS MORGAN,22.275,74
MINNESOTA AVE,BENNING ROAD,6.716666666666667,3
MINNESOTA AVE,DEANWOOD,9.6,4
MINNESOTA AVE,NAVY YARD-BALLPARK,31.166666666666664,6
MINNESOTA AVE,STADIUM-ARMORY,45.90833333333333,4
MT VERNON SQ 7TH ST-CONVENTION CENTER,ARCHIVES-NAVY MEMORIAL-PENN QUARTER,6.7,1907
MT VERNON SQ 7TH ST-CONVENTION CENTER,BALLSTON-MU,24.6,3
MT VERNON SQ 7TH ST-CONVENTION CENTER,BENNING ROAD,31.416666666666664,4
MT VERNON SQ 7TH ST-CONVENTION CENTER,BROOKLAND-CUA,25.833333333333336,24
MT VERNON SQ 7TH ST-CONVENTION CENTER,CAPITOL HEIGHTS,30.083333333333332,3
MT VERNON SQ 7TH ST-CONVENTION CENTER,CAPITOL SOUTH,18.108333333333334,288
MT VERNON SQ 7TH ST-CONVENTION CENTER,CLARENDON,29.608333333333334,4
MT VERNON SQ 7TH ST-CONVENTION CENTER,CLEVELAND PARK,23.141666666666666,16
MT VERNON SQ 7TH ST-CONVENTION CENTER,COLUMBIA HEIGHTS,15.8,298
MT VERNON SQ 7TH ST-CONVENTION CENTER,COURT HOUSE,27.675,20
MT VERNON SQ 7TH ST-CONVENTION CENTER,CRYSTAL CITY,34.84166666666667,12
MT VERNON SQ 7TH ST-CONVENTION CENTER,DUPONT CIRCLE,11.1,2093
MT VERNON SQ 7TH ST-CONVENTION CENTER,EASTERN MARKET,18.883333333333333,299
MT VERNON SQ 7TH ST-CONVENTION CENTER,FARRAGUT NORTH,9.983333333333333,2404
MT VERNON SQ 7TH ST-CONVENTION CENTER,FARRAGUT WEST,10.216666666666667,2683
MT VERNON SQ 7TH ST-CONVENTION CENTER,FEDERAL CENTER SW,13.916666666666668,534
MT VERNON SQ 7TH ST-CONVENTION CENTER,FEDERAL TRIANGLE,7.783333333333333,1540
MT VERNON SQ 7TH ST-CONVENTION CENTER,FOGGY BOTTOM-GWU,12.925,1642
MT VERNON SQ 7TH ST-CONVENTION CENTER,GALLERY PL-CHINATOWN,5.55,3724
MT VERNON SQ 7TH ST-CONVENTION CENTER,GEORGIA AVE-PETWORTH,16.81666666666667,202
MT VERNON SQ 7TH ST-CONVENTION CENTER,JUDICIARY SQUARE,6.233333333333333,2264
MT VERNON SQ 7TH ST-CONVENTION CENTER,L'ENFANT PLAZA,15.091666666666667,730
MT VERNON SQ 7TH ST-CONVENTION CENTER,MCPHERSON SQUARE,7.066666666666666,3232
MT VERNON SQ 7TH ST-CONVENTION CENTER,METRO CENTER,6.183333333333334,3710
MT VERNON SQ 7TH ST-CONVENTION CENTER,NAVY YARD-BALLPARK,20.133333333333333,366
MT VERNON SQ 7TH ST-CONVENTION CENTER,NOMA-GALLAUDET,10.066666666666666,1681
MT VERNON SQ 7TH ST-CONVENTION CENTER,PENTAGON CITY,33.3,6
MT VERNON SQ 7TH ST-CONVENTION CENTER,POTOMAC AVE,19.791666666666664,46
MT VERNON SQ 7TH ST-CONVENTION CENTER,RHODE ISLAND AVE-BRENTWOOD,17.316666666666666,53
MT VERNON SQ 7TH ST-CONVENTION CENTER,RONALD REAGAN WASHINGTON NATIONAL AIRPORT,32.71666666666667,3
MT VERNON SQ 7TH ST-CONVENTION CENTER,ROSSLYN,29.583333333333332,51
MT VERNON SQ 7TH ST-CONVENTION CENTER,SHAW-HOWARD U,6.566666666666666,1851
MT VERNON SQ 7TH ST-CONVENTION CENTER,SILVER SPRING,52.275,4
MT VERNON SQ 7TH ST-CONVENTION CENTER,SMITHSONIAN,15.8,700
MT VERNON SQ 7TH ST-CONVENTION CENTER,STADIUM-ARMORY,21.133333333333333,29
MT VERNON SQ 7TH ST-CONVENTION CENTER,U STREET/AFRICAN-AMER CIVIL WAR MEMORIAL/CARDOZO,8.466666666666667,1909
MT VERNON SQ 7TH ST-CONVENTION CENTER,UNION STATION,8.633333333333333,1602
MT VERNON SQ 7TH ST-CONVENTION CENTER,VAN NESS-UDC,29.9,4
MT VERNON SQ 7TH ST-CONVENTION CENTER,VIRGINIA SQUARE-GMU,40.36666666666667,4
MT VERNON SQ 7TH ST-CONVENTION CENTER,WATERFRONT,15.391666666666666,196
MT VERNON SQ 7TH ST-CONVENTION CENTER,WOODLEY PARK-ZOO/ADAMS MORGAN,20.833333333333332,35
NAVY YARD-BALLPARK,ANACOSTIA,14.175,24
NAVY YARD-BALLPARK,ARCHIVES-NAVY MEMORIAL-PENN QUARTER,15.25,681
NAVY YARD-BALLPARK,BALLSTON-MU,33.85,3
NAVY YARD-BALLPARK,BROOKLAND-CUA,21.808333333333334,28
NAVY YARD-BALLPARK,CAPITOL SOUTH,4.75,1173
NAVY YARD-BALLPARK,CLEVELAND PARK,40.50833333333333,4
NAVY YARD-BALLPARK,COLUMBIA HEIGHTS,35.475,40
NAVY YARD-BALLPARK,COURT HOUSE,38.05,7
NAVY YARD-BALLPARK,CRYSTAL CITY,27.108333333333334,32
NAVY YARD-BALLPARK,DUPONT CIRCLE,29.466666666666665,167
NAVY YARD-BALLPARK,EASTERN MARKET,7.366666666666666,1603
NAVY YARD-BALLPARK,FARRAGUT NORTH,24.266666666666666,231
NAVY YARD-BALLPARK,FARRAGUT WEST,23.983333333333334,273
NAVY YARD-BALLPARK,FEDERAL CENTER SW,9.2,770
NAVY YARD-BALLPARK,FEDERAL TRIANGLE,17.416666666666664,528
NAVY YARD-BALLPARK,FOGGY BOTTOM-GWU,27.583333333333332,146
NAVY YARD-BALLPARK,GALLERY PL-CHINATOWN,16.083333333333336,798
NAVY YARD-BALLPARK,GEORGIA AVE-PETWORTH,38.833333333333336,15
NAVY YARD-BALLPARK,JUDICIARY SQUARE,14.75,679
NAVY YARD-BALLPARK,L'ENFANT PLAZA,9.983333333333333,1337
NAVY YARD-BALLPARK,MCPHERSON SQUARE,20.133333333333333,501
NAVY YARD-BALLPARK,METRO CENTER,17.816666666666666,739
NAVY YARD-BALLPARK,MINNESOTA AVE,33.775,4
NAVY YARD-BALLPARK,MT VERNON SQ 7TH ST-CONVENTION CENTER,20.116666666666667,234
NAVY YARD-BALLPARK,NOMA-GALLAUDET,16.233333333333334,703
NAVY YARD-BALLPARK,PENTAGON,45.333333333333336,3
NAVY YARD-BALLPARK,PENTAGON CITY,42.416666666666664,13
NAVY YARD-BALLPARK,POTOMAC AVE,9.916666666666666,451
NAVY YARD-BALLPARK,RHODE ISLAND AVE-BRENTWOOD,21.5,25
NAVY YARD-BALLPARK,RONALD REAGAN WASHINGTON NATIONAL AIRPORT,23.9,11
NAVY YARD-BALLPARK,ROSSLYN,43.483333333333334,21
NAVY YARD-BALLPARK,SHAW-HOWARD U,23.183333333333334,117
NAVY YARD-BALLPARK,SMITHSONIAN,17.5,451
NAVY YARD-BALLPARK,STADIUM-ARMORY,14.041666666666666,140
NAVY YARD-BALLPARK,U STREET/AFRICAN-AMER CIVIL WAR MEMORIAL/CARDOZO,26.666666666666668,111
NAVY YARD-BALLPARK,UNION STATION,12.4,1109
NAVY YARD-BALLPARK,WATERFRONT,8.5,939
NAVY YARD-BALLPARK,WOODLEY PARK-ZOO/ADAMS MORGAN,43.03333333333333,5
NOMA-GALLAUDET,ARCHIVES-NAVY MEMORIAL-PENN QUARTER,12.4,1011
NOMA-GALLAUDET,BALLSTON-MU,42.13333333333333,3
NOMA-GALLAUDET,BROOKLAND-CUA,16.6,119
NOMA-GALLAUDET,CAPITOL SOUTH,13.008333333333333,714
NOMA-GALLAUDET,CLEVELAND PARK,50.4,6
NOMA-GALLAUDET,COLUMBIA HEIGHTS,24.066666666666666,151
NOMA-GALLAUDET,COURT HOUSE,34.166666666666664,9
NOMA-GALLAUDET,CRYSTAL CITY,46.55833333333333,4
NOMA-GALLAUDET,DUPONT CIRCLE,18.925,408
NOMA-GALLAUDET,EASTERN MARKET,13.15,663
NOMA-GALLAUDET,FARRAGUT NORTH,17.116666666666667,525
NOMA-GALLAUDET,FARRAGUT WEST,17.55,539
NOMA-GALLAUDET,FEDERAL CENTER SW,14.133333333333333,475
NOMA-GALLAUDET,FEDERAL TRIANGLE,16.333333333333332,529
NOMA-GALLAUDET,FOGGY BOTTOM-GWU,20.858333333333334,322
NOMA-GALLAUDET,FORT TOTTEN,27.116666666666667,9
NOMA-GALLAUDET,GALLERY PL-CHINATOWN,10.9,2060
NOMA-GALLAUDET,GEORGIA AVE-PETWORTH,21.59166666666667,82
NOMA-GALLAUDET,JUDICIARY SQUARE,8.85,2290
NOMA-GALLAUDET,L'ENFANT PLAZA,15.9,599
NOMA-GALLAUDET,MCPHERSON SQUARE,15.4,907
NOMA-GALLAUDET,METRO CENTER,13.55,1402
NOMA-GALLAUDET,MT VERNON SQ 7TH ST-CONVENTION CENTER,10.433333333333334,1635
NOMA-GALLAUDET,NAVY YARD-BALLPARK,16.233333333333334,789
NOMA-GALLAUDET,POTOMAC AVE,16.666666666666668,157
NOMA-GALLAUDET,RHODE ISLAND AVE-BRENTWOOD,9.783333333333333,592
NOMA-GALLAUDET,RONALD REAGAN WASHINGTON NATIONAL AIRPORT,28.766666666666666,3
NOMA-GALLAUDET,ROSSLYN,44.36666666666667,18
NOMA-GALLAUDET,SHAW-HOWARD U,12.466666666666667,926
NOMA-GALLAUDET,SMITHSONIAN,20.35,375
NOMA-GALLAUDET,STADIUM-ARMORY,14.75,113
NOMA-GALLAUDET,TAKOMA,38.18333333333333,3
NOMA-GALLAUDET,U STREET/AFRICAN-AMER CIVIL WAR MEMORIAL/CARDOZO,15.05,822
NOMA-GALLAUDET,UNION STATION,6.516666666666667,2445
NOMA-GALLAUDET,WATERFRONT,19.166666666666664,168
NOMA-GALLAUDET,WOODLEY PARK-ZOO/ADAMS MORGAN,36.333333333333336,10
PENTAGON,ARCHIVES-NAVY MEMORIAL-PENN QUARTER,39.28333333333333,4
PENTAGON,BRADDOCK ROAD,26.866666666666667,8
PENTAGON,CRYSTAL CITY,4.666666666666667,53
PENTAGON,DUPONT CIRCLE,88.275,4
PENTAGON,FARRAGUT NORTH,88.03333333333333,5
PENTAGON,FARRAGUT WEST,88.03333333333333,5
PENTAGON,FEDERAL TRIANGLE,46.5,5
PENTAGON,FOGGY BOTTOM-GWU,31.65,9
PENTAGON,GALLERY PL-CHINATOWN,23.924999999999997,6
PENTAGON,MCPHERSON SQUARE,20.75,3
PENTAGON,METRO CENTER,35.166666666666664,7
PENTAGON,PENTAGON CITY,4.85,52
PENTAGON,SMITHSONIAN,36.025,6
PENTAGON CITY,ARCHIVES-NAVY MEMORIAL-PENN QUARTER,31.8,21
PENTAGON CITY,BALLSTON-MU,34.516666666666666,11
PENTAGON CITY,BRADDOCK ROAD,26.766666666666666,15
PENTAGON CITY,CAPITOL SOUTH,23.85,5
PENTAGON CITY,CLARENDON,23.041666666666664,14
PENTAGON CITY,COURT HOUSE,20.916666666666664,6
PENTAGON CITY,CRYSTAL CITY,6.883333333333334,700
PENTAGON CITY,DUPONT CIRCLE,37.38333333333333,20
PENTAGON CITY,FARRAGUT NORTH,26.0,32
PENTAGON CITY,FARRAGUT WEST,26.53333333333333,38
PENTAGON CITY,FEDERAL CENTER SW,29.366666666666667,5
PENTAGON CITY,FEDERAL TRIANGLE,36.791666666666664,38
PENTAGON CITY,FOGGY BOTTOM-GWU,26.966666666666665,53
PENTAGON CITY,GALLERY PL-CHINATOWN,32.925,34
PENTAGON CITY,JUDICIARY SQUARE,30.533333333333335,11
PENTAGON CITY,KING ST-OLD TOWN,32.43333333333334,4
PENTAGON CITY,L'ENFANT PLAZA,37.7,28
PENTAGON CITY,MCPHERSON SQUARE,30.166666666666664,42
PENTAGON CITY,METRO CENTER,34.61666666666667,44
PENTAGON CITY,MT VERNON SQ 7TH ST-CONVENTION CENTER,35.38333333333333,14
PENTAGON CITY,NAVY YARD-BALLPARK,34.74166666666667,16
PENTAGON CITY,PENTAGON,4.0,49
PENTAGON CITY,RONALD REAGAN WASHINGTON NATIONAL AIRPORT,9.583333333333334,3
PENTAGON CITY,ROSSLYN,29.6,14
PENTAGON CITY,SMITHSONIAN,40.608333333333334,24
PENTAGON CITY,U STREET/AFRICAN-AMER CIVIL WAR MEMORIAL/CARDOZO,37.35,4
PENTAGON CITY,UNION STATION,67.25,5
PENTAGON CITY,VIRGINIA SQUARE-GMU,34.516666666666666,3
PENTAGON CITY,WATERFRONT,26.933333333333334,11
POTOMAC AVE,ARCHIVES-NAVY MEMORIAL-PENN QUARTER,18.283333333333335,139
POTOMAC AVE,CAPITOL SOUTH,7.383333333333333,302
POTOMAC AVE,COLUMBIA HEIGHTS,44.3,4
POTOMAC AVE,CRYSTAL CITY,30.366666666666667,3
POTOMAC AVE,DUPONT CIRCLE,32.96666666666667,19
POTOMAC AVE,EASTERN MARKET,5.616666666666666,750
POTOMAC AVE,FARRAGUT NORTH,27.758333333333333,24
POTOMAC AVE,FARRAGUT WEST,27.19166666666667,34
POTOMAC AVE,FEDERAL CENTER SW,13.666666666666668,98
POTOMAC AVE,FEDERAL TRIANGLE,20.45,94
POTOMAC AVE,FOGGY BOTTOM-GWU,29.266666666666666,30
POTOMAC AVE,GALLERY PL-CHINATOWN,19.0,146
POTOMAC AVE,JUDICIARY SQUARE,15.65,164
POTOMAC AVE,L'ENFANT PLAZA,16.141666666666666,160
POTOMAC AVE,MCPHERSON SQUARE,24.166666666666668,61
POTOMAC AVE,METRO CENTER,20.433333333333334,121
POTOMAC AVE,MT VERNON SQ 7TH ST-CONVENTION CENTER,21.966666666666665,41
POTOMAC AVE,NAVY YARD-BALLPARK,9.225,506
POTOMAC AVE,NOMA-GALLAUDET,15.766666666666667,142
POTOMAC AVE,RHODE ISLAND AVE-BRENTWOOD,30.416666666666668,5
POTOMAC AVE,RONALD REAGAN WASHINGTON NATIONAL AIRPORT,34.11666666666667,3
POTOMAC AVE,SHAW-HOWARD U,29.583333333333332,15
POTOMAC AVE,SMITHSONIAN,19.583333333333336,66
POTOMAC AVE,STADIUM-ARMORY,4.65,279
POTOMAC AVE,U STREET/AFRICAN-AMER CIVIL WAR MEMORIAL/CARDOZO,29.583333333333332,17
POTOMAC AVE,UNION STATION,13.316666666666666,230
POTOMAC AVE,WATERFRONT,15.633333333333333,81
PRINCE GEORGE'S PLAZA,WEST HYATTSVILLE,14.600000000000001,14
RHODE ISLAND AVE-BRENTWOOD,ARCHIVES-NAVY MEMORIAL-PENN QUARTER,20.966666666666665,69
RHODE ISLAND AVE-BRENTWOOD,BROOKLAND-CUA,7.958333333333334,80
RHODE ISLAND AVE-BRENTWOOD,CAPITOL SOUTH,16.825,28
RHODE ISLAND AVE-BRENTWOOD,COLUMBIA HEIGHTS,18.95,29
RHODE ISLAND AVE-BRENTWOOD,DUPONT CIRCLE,22.2,37
RHODE ISLAND AVE-BRENTWOOD,EASTERN MARKET,22.916666666666668,31
RHODE ISLAND AVE-BRENTWOOD,FARRAGUT NORTH,25.116666666666667,27
RHODE ISLAND AVE-BRENTWOOD,FARRAGUT WEST,24.46666666666667,26
RHODE ISLAND AVE-BRENTWOOD,FEDERAL CENTER SW,17.8,47
RHODE ISLAND AVE-BRENTWOOD,FEDERAL TRIANGLE,23.233333333333334,47
RHODE ISLAND AVE-BRENTWOOD,FOGGY BOTTOM-GWU,29.299999999999997,24
RHODE ISLAND AVE-BRENTWOOD,FORT TOTTEN,16.916666666666668,4
RHODE ISLAND AVE-BRENTWOOD,GALLERY PL-CHINATOWN,20.083333333333332,101
RHODE ISLAND AVE-BRENTWOOD,GEORGIA AVE-PETWORTH,19.65,23
RHODE ISLAND AVE-BRENTWOOD,JUDICIARY SQUARE,15.866666666666667,83
RHODE ISLAND AVE-BRENTWOOD,L'ENFANT PLAZA,19.083333333333332,61
RHODE ISLAND AVE-BRENTWOOD,MCPHERSON SQUARE,22.716666666666665,66
RHODE ISLAND AVE-BRENTWOOD,METRO CENTER,20.966666666666665,79
RHODE ISLAND AVE-BRENTWOOD,MT VERNON SQ 7TH ST-CONVENTION CENTER,16.85,56
RHODE ISLAND AVE-BRENTWOOD,NAVY YARD-BALLPARK,19.233333333333334,33
RHODE ISLAND AVE-BRENTWOOD,NOMA-GALLAUDET,8.25,683
RHODE ISLAND AVE-BRENTWOOD,POTOMAC AVE,20.733333333333334,10
RHODE ISLAND AVE-BRENTWOOD,SHAW-HOWARD U,14.833333333333332,78
RHODE ISLAND AVE-BRENTWOOD,SMITHSONIAN,24.78333333333333,26
RHODE ISLAND AVE-BRENTWOOD,STADIUM-ARMORY,19.633333333333333,15
RHODE ISLAND AVE-BRENTWOOD,U STREET/AFRICAN-AMER CIVIL WAR MEMORIAL/CARDOZO,17.391666666666666,78
RHODE ISLAND AVE-BRENTWOOD,UNION STATION,10.991666666666667,156
RHODE ISLAND AVE-BRENTWOOD,WATERFRONT,23.316666666666666,12
RHODE ISLAND AVE-BRENTWOOD,WEST HYATTSVILLE,23.0,8
RONALD REAGAN WASHINGTON NATIONAL AIRPORT,ARCHIVES-NAVY MEMORIAL-PENN QUARTER,23.299999999999997,4
RONALD REAGAN WASHINGTON NATIONAL AIRPORT,BALLSTON-MU,31.783333333333335,5
RONALD REAGAN WASHINGTON NATIONAL AIRPORT,CAPITOL SOUTH,25.049999999999997,4
