,station_name_o,lat_o,lon_o,station_name_d,lat_d,lon_d,google_driving_minutes,google_driving_miles
5220,Medical Center,38.99886,-77.09748,Friendship Heights,38.960440000000006,-77.08556,13.0,2.8
5316,Metro Center,38.898320000000005,-77.02811000000001,Friendship Heights,38.960440000000006,-77.08556,26.32,6.25
5412,Minnesota Ave,38.89882,-76.94640000000001,Friendship Heights,38.960440000000006,-77.08556,37.48,16.04
5508,Morgan Boulevard,38.89403,-76.86868000000001,Friendship Heights,38.960440000000006,-77.08556,48.72,15.87
5604,Mt Vernon Sq,38.905640000000005,-77.02224000000001,Friendship Heights,38.960440000000006,-77.08556,25.68,6.16
5700,Navy Yard-Ballpark,38.87644,-77.00551,Friendship Heights,38.960440000000006,-77.08556,30.15,11.51
5796,Naylor Road,38.85085,-76.95661000000001,Friendship Heights,38.960440000000006,-77.08556,36.78,16.06
5892,New Carrollton,38.94852,-76.87245,Friendship Heights,38.960440000000006,-77.08556,33.92,19.09
5988,NoMa-Gallaudet U,38.907230000000006,-77.00372,Friendship Heights,38.960440000000006,-77.08556,34.03,7.42
6084,Pentagon,38.8684,-77.05361,Friendship Heights,38.960440000000006,-77.08556,26.1,8.33
6180,Pentagon City,38.862790000000004,-77.05932,Friendship Heights,38.960440000000006,-77.08556,28.85,9.03
6276,Potomac Ave,38.88092,-76.98537,Friendship Heights,38.960440000000006,-77.08556,32.07,12.34
6372,Prince George's Plaza,38.96508,-76.95559,Friendship Heights,38.960440000000006,-77.08556,30.07,8.13
6468,Reston Town Center,38.952980000000004,-77.3605,Friendship Heights,38.960440000000006,-77.08556,36.75,28.66
6564,Rhode Island Ave,38.92045,-76.99589,Friendship Heights,38.960440000000006,-77.08556,31.17,8.31
6660,Rockville,39.08437,-77.14697000000001,Friendship Heights,38.960440000000006,-77.08556,28.45,11.34
6756,Ronald Reagan Washington National Airport,38.853390000000005,-77.04441000000001,Friendship Heights,38.960440000000006,-77.08556,26.67,10.17
6852,Rosslyn,38.895970000000005,-77.07155,Friendship Heights,38.960440000000006,-77.08556,23.35,5.82
6948,Shady Grove,39.119980000000005,-77.16516,Friendship Heights,38.960440000000006,-77.08556,30.7,16.22
7044,Shaw-Howard U,38.91386,-77.02193000000001,Friendship Heights,38.960440000000006,-77.08556,25.68,6.22
7140,Silver Spring,38.99396,-77.03148,Friendship Heights,38.960440000000006,-77.08556,21.43,5.63
7236,Smithsonian,38.88801,-77.02850000000001,Friendship Heights,38.960440000000006,-77.08556,25.88,8.14
7332,Southern Ave,38.84035,-76.97566,Friendship Heights,38.960440000000006,-77.08556,39.97,17.14
7428,Spring Hill,38.928900000000006,-77.24123,Friendship Heights,38.960440000000006,-77.08556,21.17,12.63
7524,Stadium-Armory,38.88662,-76.97726,Friendship Heights,38.960440000000006,-77.08556,33.5,15.31
7620,Suitland,38.84427,-76.93213,Friendship Heights,38.960440000000006,-77.08556,39.48,20.26
7716,Takoma,38.975530000000006,-77.01709000000001,Friendship Heights,38.960440000000006,-77.08556,17.95,4.58
7812,Tenleytown-AU,38.94809,-77.07979,Friendship Heights,38.960440000000006,-77.08556,3.62,0.91
7908,Twinbrook,39.062200000000004,-77.12095000000001,Friendship Heights,38.960440000000006,-77.08556,27.48,7.65
8004,Tysons Corner,38.920100000000005,-77.22238,Friendship Heights,38.960440000000006,-77.08556,19.92,11.61
8100,U Street,38.91677,-77.02809,Friendship Heights,38.960440000000006,-77.08556,23.02,5.71
8196,Union Station,38.898270000000004,-77.00726,Friendship Heights,38.960440000000006,-77.08556,32.68,7.08
8292,Van Dorn Street,38.79965,-77.12948,Friendship Heights,38.960440000000006,-77.08556,34.08,24.53
8388,Van Ness-UDC,38.9444,-77.06364,Friendship Heights,38.960440000000006,-77.08556,8.03,1.92
8484,Vienna,38.87798,-77.27145,Friendship Heights,38.960440000000006,-77.08556,29.88,20.92
8580,Virginia Sq-GMU,38.88298,-77.10312,Friendship Heights,38.960440000000006,-77.08556,24.62,8.23
8676,Waterfront,38.87679,-77.01773,Friendship Heights,38.960440000000006,-77.08556,28.92,9.01
8772,West Falls Church,38.90052,-77.18892000000001,Friendship Heights,38.960440000000006,-77.08556,24.95,9.96
8868,West Hyattsville,38.95544,-76.96896000000001,Friendship Heights,38.960440000000006,-77.08556,28.87,7.55
8964,Wheaton,39.03848,-77.05074,Friendship Heights,38.960440000000006,-77.08556,21.73,7.74
9060,White Flint,39.047290000000004,-77.11246000000001,Friendship Heights,38.960440000000006,-77.08556,22.13,6.27
9156,Wiehle-Reston East,38.94745,-77.33962000000001,Friendship Heights,38.960440000000006,-77.08556,25.22,17.77
9252,Woodley Park,38.92486,-77.05249,Friendship Heights,38.960440000000006,-77.08556,14.37,3.79
36,Addison Road,38.887060000000005,-76.89581000000001,Gallery Place,38.898450000000004,-77.02218,26.45,11.33
132,Anacostia,38.86278,-76.99563,Gallery Place,38.898450000000004,-77.02218,11.18,4.24
228,Archives,38.893890000000006,-77.02193000000001,Gallery Place,38.898450000000004,-77.02218,2.22,0.33
324,Arlington Cemetery,38.88449000000001,-77.06338000000001,Gallery Place,38.898450000000004,-77.02218,12.88,3.18
420,Ashburn,39.00457,-77.49112000000001,Gallery Place,38.898450000000004,-77.02218,40.03,30.33
516,Ballston-MU,38.882160000000006,-77.1118,Gallery Place,38.898450000000004,-77.02218,20.0,7.27
612,Benning Road,38.89054,-76.93736000000001,Gallery Place,38.898450000000004,-77.02218,23.67,5.02
708,Bethesda,38.984320000000004,-77.09441000000001,Gallery Place,38.898450000000004,-77.02218,35.65,8.1
804,Braddock Road,38.813680000000005,-77.05372000000001,Gallery Place,38.898450000000004,-77.02218,20.7,7.64
900,Branch Ave,38.82733,-76.91238000000001,Gallery Place,38.898450000000004,-77.02218,24.35,10.65
996,Brookland-CUA,38.93381,-76.99472,Gallery Place,38.898450000000004,-77.02218,16.53,3.36
1092,Capitol Heights,38.889120000000005,-76.91312,Gallery Place,38.898450000000004,-77.02218,23.8,10.08
1188,Capitol South,38.88542,-77.00587,Gallery Place,38.898450000000004,-77.02218,10.23,1.73
1284,Cheverly,38.9161,-76.91653000000001,Gallery Place,38.898450000000004,-77.02218,21.53,6.74
1380,Clarendon,38.88709,-77.09548000000001,Gallery Place,38.898450000000004,-77.02218,17.43,6.58
1476,Cleveland Park,38.93594,-77.05872000000001,Gallery Place,38.898450000000004,-77.02218,19.85,3.64
1572,College Park-U of Md,38.97814,-76.92890000000001,Gallery Place,38.898450000000004,-77.02218,33.23,10.3
1668,Columbia Heights,38.928790000000006,-77.03280000000001,Gallery Place,38.898450000000004,-77.02218,16.08,2.57
1764,Congress Heights,38.84503,-76.98772000000001,Gallery Place,38.898450000000004,-77.02218,16.88,6.68
1860,Court House,38.89072,-77.08524000000001,Gallery Place,38.898450000000004,-77.02218,16.82,4.36
1956,Crystal City,38.85801,-77.05118,Gallery Place,38.898450000000004,-77.02218,11.52,3.82
2052,Deanwood,38.908150000000006,-76.93467000000001,Gallery Place,38.898450000000004,-77.02218,26.22,5.56
2148,Dulles Airport,38.95593,-77.44778000000001,Gallery Place,38.898450000000004,-77.02218,39.58,27.66
2244,Dunn Loring,38.88295,-77.22851,Gallery Place,38.898450000000004,-77.02218,23.47,13.25
2340,Dupont Circle,38.910070000000005,-77.04407,Gallery Place,38.898450000000004,-77.02218,10.93,1.65
2436,East Falls Church,38.88589,-77.15638000000001,Gallery Place,38.898450000000004,-77.02218,19.65,8.74
2532,Eastern Market,38.88440000000001,-76.99576,Gallery Place,38.898450000000004,-77.02218,12.85,2.34
2628,Eisenhower Ave,38.80075,-77.07092,Gallery Place,38.898450000000004,-77.02218,25.23,14.42
2724,Farragut North,38.903290000000005,-77.03965000000001,Gallery Place,38.898450000000004,-77.02218,9.77,1.31
2820,Farragut West,38.901340000000005,-77.04127000000001,Gallery Place,38.898450000000004,-77.02218,11.12,1.41
2916,Federal Center SW,38.88506,-77.01572,Gallery Place,38.898450000000004,-77.02218,8.83,1.26
3012,Federal Triangle,38.89383,-77.02814000000001,Gallery Place,38.898450000000004,-77.02218,4.88,0.67
3108,Foggy Bottom-GWU,38.90084,-77.05012,Gallery Place,38.898450000000004,-77.02218,13.45,1.72
3204,Forest Glen,39.015530000000005,-77.04398,Gallery Place,38.898450000000004,-77.02218,35.23,8.86
3300,Fort Totten,38.952510000000004,-77.00245000000001,Gallery Place,38.898450000000004,-77.02218,21.85,4.98
3396,Franconia-Springfield,38.76697,-77.16902,Gallery Place,38.898450000000004,-77.02218,25.28,14.36
3492,Friendship Heights,38.960440000000006,-77.08556,Gallery Place,38.898450000000004,-77.02218,28.28,6.45
3685,Georgia Ave-Petworth,38.93699,-77.02439000000001,Gallery Place,38.898450000000004,-77.02218,16.88,2.68
3781,Glenmont,39.0621,-77.05340000000001,Gallery Place,38.898450000000004,-77.02218,45.63,12.35
3877,Greenbelt,39.010670000000005,-76.91120000000001,Gallery Place,38.898450000000004,-77.02218,31.18,16.47
3973,Greensboro,38.920840000000005,-77.23353,Gallery Place,38.898450000000004,-77.02218,28.82,16.35
4069,Grosvenor-Strathmore,39.02879,-77.10406,Gallery Place,38.898450000000004,-77.02218,42.08,11.94
4165,Herndon,38.95248,-77.38474000000001,Gallery Place,38.898450000000004,-77.02218,33.15,23.27
4261,Huntington,38.79402,-77.07654000000001,Gallery Place,38.898450000000004,-77.02218,22.95,13.58
4357,Innovation Center,38.960620000000006,-77.41708000000001,Gallery Place,38.898450000000004,-77.02218,39.3,26.04
4453,Judiciary Square,38.896150000000006,-77.01731000000001,Gallery Place,38.898450000000004,-77.02218,2.97,0.42
4549,King St-Old Town,38.806810000000006,-77.06060000000001,Gallery Place,38.898450000000004,-77.02218,21.43,9.06
4645,L'Enfant Plaza,38.885290000000005,-77.02198,Gallery Place,38.898450000000004,-77.02218,6.83,0.99
4741,Landover,38.93345,-76.89121,Gallery Place,38.898450000000004,-77.02218,23.32,8.83
4837,Largo Town Center,38.899770000000004,-76.84511,Gallery Place,38.898450000000004,-77.02218,29.55,14.13
4933,Loudoun Gateway,38.992990000000006,-77.45981,Gallery Place,38.898450000000004,-77.02218,41.97,29.85
5029,McLean,38.92454,-77.2089,Gallery Place,38.898450000000004,-77.02218,28.02,14.64
5125,McPherson Sq,38.901340000000005,-77.03295,Gallery Place,38.898450000000004,-77.02218,8.53,0.97
5221,Medical Center,38.99886,-77.09748,Gallery Place,38.898450000000004,-77.02218,39.23,10.01
5317,Metro Center,38.898320000000005,-77.02811000000001,Gallery Place,38.898450000000004,-77.02218,4.75,0.5
5413,Minnesota Ave,38.89878,-76.94642,Gallery Place,38.898450000000004,-77.02218,21.22,4.53
5509,Morgan Boulevard,38.89403,-76.86868000000001,Gallery Place,38.898450000000004,-77.02218,29.83,12.96
5605,Mt Vernon Sq,38.905640000000005,-77.02224000000001,Gallery Place,38.898450000000004,-77.02218,5.07,0.53
5701,Navy Yard-Ballpark,38.87644,-77.00551,Gallery Place,38.898450000000004,-77.02218,10.57,2.6
5797,Naylor Road,38.85085,-76.95661000000001,Gallery Place,38.898450000000004,-77.02218,17.2,7.15
5893,New Carrollton,38.94852,-76.87245,Gallery Place,38.898450000000004,-77.02218,27.72,10.58
5989,NoMa-Gallaudet U,38.907230000000006,-77.00372,Gallery Place,38.898450000000004,-77.02218,12.3,1.6
6085,Pentagon,38.8684,-77.05361,Gallery Place,38.898450000000004,-77.02218,14.87,5.18
6181,Pentagon City,38.862790000000004,-77.05932,Gallery Place,38.898450000000004,-77.02218,13.35,3.86
6277,Potomac Ave,38.88092,-76.98537,Gallery Place,38.898450000000004,-77.02218,15.1,2.87
6373,Prince George's Plaza,38.96508,-76.95559,Gallery Place,38.898450000000004,-77.02218,31.97,7.29
6469,Reston Town Center,38.952980000000004,-77.3605,Gallery Place,38.898450000000004,-77.02218,42.12,31.69
6565,Rhode Island Ave,38.92045,-76.99589,Gallery Place,38.898450000000004,-77.02218,17.25,2.92
6661,Rockville,39.08437,-77.14697000000001,Gallery Place,38.898450000000004,-77.02218,48.48,18.62
6757,Ronald Reagan Washington National Airport,38.853390000000005,-77.04441000000001,Gallery Place,38.898450000000004,-77.02218,11.7,4.09
6853,Rosslyn,38.895970000000005,-77.07155,Gallery Place,38.898450000000004,-77.02218,15.58,4.17
6949,Shady Grove,39.119980000000005,-77.16516,Gallery Place,38.898450000000004,-77.02218,43.73,29.74
7045,Shaw-Howard U,38.91386,-77.02193000000001,Gallery Place,38.898450000000004,-77.02218,7.95,1.08
7141,Silver Spring,38.99396,-77.03148,Gallery Place,38.898450000000004,-77.02218,35.42,7.75
7237,Smithsonian,38.88801,-77.02850000000001,Gallery Place,38.898450000000004,-77.02218,6.68,1.15
7333,Southern Ave,38.84035,-76.97566,Gallery Place,38.898450000000004,-77.02218,24.72,6.66
7429,Spring Hill,38.928900000000006,-77.24123,Gallery Place,38.898450000000004,-77.02218,26.7,15.66
7525,Stadium-Armory,38.88662,-76.97726,Gallery Place,38.898450000000004,-77.02218,17.27,3.08
7621,Suitland,38.84427,-76.93213,Gallery Place,38.898450000000004,-77.02218,18.23,8.66
7717,Takoma,38.975530000000006,-77.01709000000001,Gallery Place,38.898450000000004,-77.02218,25.15,6.03
7813,Tenleytown-AU,38.94809,-77.07979,Gallery Place,38.898450000000004,-77.02218,24.33,5.54
7909,Twinbrook,39.062200000000004,-77.12095000000001,Gallery Place,38.898450000000004,-77.02218,49.23,14.2
8005,Tysons Corner,38.920100000000005,-77.22238,Gallery Place,38.898450000000004,-77.02218,27.42,13.9
8101,U Street,38.91677,-77.02809,Gallery Place,38.898450000000004,-77.02218,10.5,1.62
8197,Union Station,38.898270000000004,-77.00726,Gallery Place,38.898450000000004,-77.02218,8.48,1.06
8293,Van Dorn Street,38.79965,-77.12948,Gallery Place,38.898450000000004,-77.02218,24.03,16.02
8389,Van Ness-UDC,38.9444,-77.06364,Gallery Place,38.898450000000004,-77.02218,22.63,4.28
8485,Vienna,38.87798,-77.27145,Gallery Place,38.898450000000004,-77.02218,31.52,20.15
8581,Virginia Sq-GMU,38.88298,-77.10312,Gallery Place,38.898450000000004,-77.02218,18.18,6.82
8677,Waterfront,38.87679,-77.01773,Gallery Place,38.898450000000004,-77.02218,10.13,1.75
8773,West Falls Church,38.90052,-77.18892000000001,Gallery Place,38.898450000000004,-77.02218,21.02,10.77
8869,West Hyattsville,38.95544,-76.96896000000001,Gallery Place,38.898450000000004,-77.02218,27.27,5.82
8965,Wheaton,39.03848,-77.05074,Gallery Place,38.898450000000004,-77.02218,39.2,10.47
9061,White Flint,39.047290000000004,-77.11246000000001,Gallery Place,38.898450000000004,-77.02218,43.88,12.82
9157,Wiehle-Reston East,38.94745,-77.33962000000001,Gallery Place,38.898450000000004,-77.02218,30.6,20.79
9253,Woodley Park,38.92486,-77.05249,Gallery Place,38.898450000000004,-77.02218,17.62,2.85
37,Addison Road,38.887060000000005,-76.89581000000001,Georgia Ave-Petworth,38.93699,-77.02439000000001,33.33,11.92
133,Anacostia,38.86278,-76.99563,Georgia Ave-Petworth,38.93699,-77.02439000000001,23.25,6.63
229,Archives,38.893890000000006,-77.02193000000001,Georgia Ave-Petworth,38.93699,-77.02439000000001,17.53,2.99
325,Arlington Cemetery,38.88447,-77.06344,Georgia Ave-Petworth,38.93699,-77.02439000000001,24.87,10.03
421,Ashburn,39.00457,-77.49112000000001,Georgia Ave-Petworth,38.93699,-77.02439000000001,50.77,36.52
517,Ballston-MU,38.882160000000006,-77.1118,Georgia Ave-Petworth,38.93699,-77.02439000000001,31.77,11.95
613,Benning Road,38.89054,-76.93736000000001,Georgia Ave-Petworth,38.93699,-77.02439000000001,30.25,7.3
709,Bethesda,38.984320000000004,-77.09441000000001,Georgia Ave-Petworth,38.93699,-77.02439000000001,25.32,6.76
805,Braddock Road,38.813680000000005,-77.05372000000001,Georgia Ave-Petworth,38.93699,-77.02439000000001,32.47,12.32
901,Branch Ave,38.82733,-76.91238000000001,Georgia Ave-Petworth,38.93699,-77.02439000000001,35.33,14.47
997,Brookland-CUA,38.93381,-76.99472,Georgia Ave-Petworth,38.93699,-77.02439000000001,7.72,2.11
1093,Capitol Heights,38.889120000000005,-76.91312,Georgia Ave-Petworth,38.93699,-77.02439000000001,30.45,9.47
1189,Capitol South,38.88542,-77.00587,Georgia Ave-Petworth,38.93699,-77.02439000000001,20.73,4.26
1285,Cheverly,38.9161,-76.91653000000001,Georgia Ave-Petworth,38.93699,-77.02439000000001,24.12,7.19
1381,Clarendon,38.88709,-77.09548000000001,Georgia Ave-Petworth,38.93699,-77.02439000000001,29.2,11.26
1477,Cleveland Park,38.93594,-77.05872000000001,Georgia Ave-Petworth,38.93699,-77.02439000000001,9.8,2.5
1573,College Park-U of Md,38.97814,-76.92890000000001,Georgia Ave-Petworth,38.93699,-77.02439000000001,28.05,7.5
1669,Columbia Heights,38.928790000000006,-77.03280000000001,Georgia Ave-Petworth,38.93699,-77.02439000000001,6.65,1.07
1765,Congress Heights,38.84503,-76.98772000000001,Georgia Ave-Petworth,38.93699,-77.02439000000001,27.87,10.5
1861,Court House,38.89072,-77.08524000000001,Georgia Ave-Petworth,38.93699,-77.02439000000001,27.63,10.8
1957,Crystal City,38.85801,-77.05118,Georgia Ave-Petworth,38.93699,-77.02439000000001,23.28,8.5
2053,Deanwood,38.908150000000006,-76.93467000000001,Georgia Ave-Petworth,38.93699,-77.02439000000001,25.73,7.29
2149,Dulles Airport,38.95593,-77.44778000000001,Georgia Ave-Petworth,38.93699,-77.02439000000001,50.48,33.85
2245,Dunn Loring,38.88295,-77.22851,Georgia Ave-Petworth,38.93699,-77.02439000000001,35.65,15.69
2341,Dupont Circle,38.910070000000005,-77.04407,Georgia Ave-Petworth,38.93699,-77.02439000000001,17.67,3.24
2437,East Falls Church,38.88589,-77.15638000000001,Georgia Ave-Petworth,38.93699,-77.02439000000001,31.83,11.19
2533,Eastern Market,38.88440000000001,-76.99576,Georgia Ave-Petworth,38.93699,-77.02439000000001,23.43,5.78
2629,Eisenhower Ave,38.80075,-77.07092,Georgia Ave-Petworth,38.93699,-77.02439000000001,37.93,13.9
2725,Farragut North,38.903290000000005,-77.03965000000001,Georgia Ave-Petworth,38.93699,-77.02439000000001,17.83,3.19
2821,Farragut West,38.901340000000005,-77.04127000000001,Georgia Ave-Petworth,38.93699,-77.02439000000001,19.08,3.33
2917,Federal Center SW,38.88506,-77.01572,Georgia Ave-Petworth,38.93699,-77.02439000000001,21.13,4.28
3013,Federal Triangle,38.89383,-77.02814000000001,Georgia Ave-Petworth,38.93699,-77.02439000000001,18.83,3.25
3109,Foggy Bottom-GWU,38.90084,-77.05012,Georgia Ave-Petworth,38.93699,-77.02439000000001,22.93,3.88
3205,Forest Glen,39.015530000000005,-77.04398,Georgia Ave-Petworth,38.93699,-77.02439000000001,20.43,6.13
3301,Fort Totten,38.952510000000004,-77.00245000000001,Georgia Ave-Petworth,38.93699,-77.02439000000001,10.68,2.15
3397,Franconia-Springfield,38.76697,-77.16902,Georgia Ave-Petworth,38.93699,-77.02439000000001,36.37,19.12
3493,Friendship Heights,38.960440000000006,-77.08556,Georgia Ave-Petworth,38.93699,-77.02439000000001,18.23,5.02
3589,Gallery Place,38.898450000000004,-77.02218,Georgia Ave-Petworth,38.93699,-77.02439000000001,15.82,2.68
3782,Glenmont,39.0621,-77.05340000000001,Georgia Ave-Petworth,38.93699,-77.02439000000001,30.83,9.62
3878,Greenbelt,39.010670000000005,-76.91120000000001,Georgia Ave-Petworth,38.93699,-77.02439000000001,28.18,11.46
3974,Greensboro,38.920840000000005,-77.23353,Georgia Ave-Petworth,38.93699,-77.02439000000001,39.55,22.54
4070,Grosvenor-Strathmore,39.02879,-77.10406,Georgia Ave-Petworth,38.93699,-77.02439000000001,28.38,11.0
4166,Herndon,38.95248,-77.38474000000001,Georgia Ave-Petworth,38.93699,-77.02439000000001,43.87,29.46
4262,Huntington,38.79402,-77.07654000000001,Georgia Ave-Petworth,38.93699,-77.02439000000001,33.93,17.41
4358,Innovation Center,38.960620000000006,-77.41708000000001,Georgia Ave-Petworth,38.93699,-77.02439000000001,50.03,32.23
4454,Judiciary Square,38.896150000000006,-77.01731000000001,Georgia Ave-Petworth,38.93699,-77.02439000000001,16.83,3.03
4550,King St-Old Town,38.806810000000006,-77.06060000000001,Georgia Ave-Petworth,38.93699,-77.02439000000001,32.52,13.82
4646,L'Enfant Plaza,38.885290000000005,-77.02198,Georgia Ave-Petworth,38.93699,-77.02439000000001,22.15,3.65
4742,Landover,38.93345,-76.89121,Georgia Ave-Petworth,38.93699,-77.02439000000001,29.52,8.61
4838,Largo Town Center,38.899770000000004,-76.84511,Georgia Ave-Petworth,38.93699,-77.02439000000001,31.63,14.86
4934,Loudoun Gateway,38.992990000000006,-77.45981,Georgia Ave-Petworth,38.93699,-77.02439000000001,52.68,36.03
5030,McLean,38.92472,-77.20904,Georgia Ave-Petworth,38.93699,-77.02439000000001,35.5,20.28
5126,McPherson Sq,38.901340000000005,-77.03295,Georgia Ave-Petworth,38.93699,-77.02439000000001,17.32,3.15
5222,Medical Center,38.99886,-77.09748,Georgia Ave-Petworth,38.93699,-77.02439000000001,26.97,8.38
5318,Metro Center,38.898320000000005,-77.02811000000001,Georgia Ave-Petworth,38.93699,-77.02439000000001,17.52,2.95
5414,Minnesota Ave,38.89878,-76.94642,Georgia Ave-Petworth,38.93699,-77.02439000000001,27.8,6.8
5510,Morgan Boulevard,38.89403,-76.86868000000001,Georgia Ave-Petworth,38.93699,-77.02439000000001,34.57,11.91
5606,Mt Vernon Sq,38.905640000000005,-77.02224000000001,Georgia Ave-Petworth,38.93699,-77.02439000000001,12.03,2.19
5702,Navy Yard-Ballpark,38.87644,-77.00551,Georgia Ave-Petworth,38.93699,-77.02439000000001,22.62,5.1
5798,Naylor Road,38.85085,-76.95661000000001,Georgia Ave-Petworth,38.93699,-77.02439000000001,28.18,10.97
5894,New Carrollton,38.94852,-76.87245,Georgia Ave-Petworth,38.93699,-77.02439000000001,29.42,11.3
5990,NoMa-Gallaudet U,38.907230000000006,-77.00372,Georgia Ave-Petworth,38.93699,-77.02439000000001,17.98,2.81
6086,Pentagon,38.8684,-77.05361,Georgia Ave-Petworth,38.93699,-77.02439000000001,28.13,7.09
6182,Pentagon City,38.862790000000004,-77.05932,Georgia Ave-Petworth,38.93699,-77.02439000000001,24.43,8.62
6278,Potomac Ave,38.88092,-76.98537,Georgia Ave-Petworth,38.93699,-77.02439000000001,24.53,5.93
6374,Prince George's Plaza,38.96508,-76.95559,Georgia Ave-Petworth,38.93699,-77.02439000000001,20.87,5.3
6470,Reston Town Center,38.952980000000004,-77.3605,Georgia Ave-Petworth,38.93699,-77.02439000000001,53.02,37.87
6566,Rhode Island Ave,38.92045,-76.99589,Georgia Ave-Petworth,38.93699,-77.02439000000001,14.77,3.14
6662,Rockville,39.08437,-77.14697000000001,Georgia Ave-Petworth,38.93699,-77.02439000000001,36.4,16.97
6758,Ronald Reagan Washington National Airport,38.853390000000005,-77.04441000000001,Georgia Ave-Petworth,38.93699,-77.02439000000001,25.75,6.85
6854,Rosslyn,38.895970000000005,-77.07155,Georgia Ave-Petworth,38.93699,-77.02439000000001,26.48,10.03
6950,Shady Grove,39.119980000000005,-77.16516,Georgia Ave-Petworth,38.93699,-77.02439000000001,38.65,21.85
7046,Shaw-Howard U,38.91386,-77.02193000000001,Georgia Ave-Petworth,38.93699,-77.02439000000001,8.88,1.61
7142,Silver Spring,38.99396,-77.03148,Georgia Ave-Petworth,38.93699,-77.02439000000001,20.58,4.34
7238,Smithsonian,38.88801,-77.02850000000001,Georgia Ave-Petworth,38.93699,-77.02439000000001,22.0,3.81
7334,Southern Ave,38.84035,-76.97566,Georgia Ave-Petworth,38.93699,-77.02439000000001,32.43,10.73
7430,Spring Hill,38.928900000000006,-77.24123,Georgia Ave-Petworth,38.93699,-77.02439000000001,37.43,21.84
7526,Stadium-Armory,38.88662,-76.97726,Georgia Ave-Petworth,38.93699,-77.02439000000001,26.93,6.04
7622,Suitland,38.84427,-76.93213,Georgia Ave-Petworth,38.93699,-77.02439000000001,29.22,12.48
7718,Takoma,38.975530000000006,-77.01709000000001,Georgia Ave-Petworth,38.93699,-77.02439000000001,14.85,3.02
7814,Tenleytown-AU,38.94809,-77.07979,Georgia Ave-Petworth,38.93699,-77.02439000000001,15.37,4.05
7910,Twinbrook,39.062200000000004,-77.12095000000001,Georgia Ave-Petworth,38.93699,-77.02439000000001,35.53,13.26
8006,Tysons Corner,38.920100000000005,-77.22238,Georgia Ave-Petworth,38.93699,-77.02439000000001,36.18,20.81
8102,U Street,38.91677,-77.02809,Georgia Ave-Petworth,38.93699,-77.02439000000001,9.53,1.67
8198,Union Station,38.898270000000004,-77.00726,Georgia Ave-Petworth,38.93699,-77.02439000000001,20.1,3.17
8294,Van Dorn Street,38.79965,-77.12948,Georgia Ave-Petworth,38.93699,-77.02439000000001,35.02,19.84
8390,Van Ness-UDC,38.9444,-77.06364,Georgia Ave-Petworth,38.93699,-77.02439000000001,11.28,3.01
8486,Vienna,38.87798,-77.27145,Georgia Ave-Petworth,38.93699,-77.02439000000001,43.7,22.59
8582,Virginia Sq-GMU,38.88298,-77.10312,Georgia Ave-Petworth,38.93699,-77.02439000000001,29.95,11.5
8678,Waterfront,38.87679,-77.01773,Georgia Ave-Petworth,38.93699,-77.02439000000001,25.43,4.41
8774,West Falls Church,38.90052,-77.18892000000001,Georgia Ave-Petworth,38.93699,-77.02439000000001,33.2,13.21
8870,West Hyattsville,38.95544,-76.96896000000001,Georgia Ave-Petworth,38.93699,-77.02439000000001,18.45,4.57
8966,Wheaton,39.03848,-77.05074,Georgia Ave-Petworth,38.93699,-77.02439000000001,24.4,7.73
9062,White Flint,39.047290000000004,-77.11246000000001,Georgia Ave-Petworth,38.93699,-77.02439000000001,30.18,11.88
9158,Wiehle-Reston East,38.94745,-77.33962000000001,Georgia Ave-Petworth,38.93699,-77.02439000000001,41.48,26.98
9254,Woodley Park,38.92486,-77.05249,Georgia Ave-Petworth,38.93699,-77.02439000000001,15.85,2.48
38,Addison Road,38.887060000000005,-76.89581000000001,Glenmont,39.0621,-77.05340000000001,35.15,23.31
134,Anacostia,38.86278,-76.99563,Glenmont,39.0621,-77.05340000000001,35.92,24.74
230,Archives,38.893890000000006,-77.02193000000001,Glenmont,39.0621,-77.05340000000001,46.67,12.52
326,Arlington Cemetery,38.88449000000001,-77.06338000000001,Glenmont,39.0621,-77.05340000000001,40.02,28.59
422,Ashburn,39.00457,-77.49112000000001,Glenmont,39.0621,-77.05340000000001,42.48,34.35
518,Ballston-MU,38.882160000000006,-77.1118,Glenmont,39.0621,-77.05340000000001,37.05,24.63
614,Benning Road,38.89054,-76.93736000000001,Glenmont,39.0621,-77.05340000000001,35.72,21.5
710,Bethesda,38.984320000000004,-77.09441000000001,Glenmont,39.0621,-77.05340000000001,21.85,8.16
806,Braddock Road,38.813680000000005,-77.05372000000001,Glenmont,39.0621,-77.05340000000001,51.18,36.99
902,Branch Ave,38.82733,-76.91238000000001,Glenmont,39.0621,-77.05340000000001,43.53,34.99
998,Brookland-CUA,38.93381,-76.99472,Glenmont,39.0621,-77.05340000000001,36.88,11.37
1094,Capitol Heights,38.889120000000005,-76.91312,Glenmont,39.0621,-77.05340000000001,37.32,22.03
1190,Capitol South,38.88542,-77.00587,Glenmont,39.0621,-77.05340000000001,39.52,26.26
1286,Cheverly,38.9161,-76.91653000000001,Glenmont,39.0621,-77.05340000000001,33.78,21.16
1382,Clarendon,38.88709,-77.09548000000001,Glenmont,39.0621,-77.05340000000001,38.9,26.63
1478,Cleveland Park,38.93594,-77.05872000000001,Glenmont,39.0621,-77.05340000000001,31.13,10.42
