"A202100 - Total Workers (1) (Workers 16 years and over)"
"Current date: 1/11/2024 1:34:33 PM (Eastern Standard Time)"
"WORKPLACE","Output","Workers 16 and Over",
"TAZ 00011141, Prince George's County, Maryland","Estimate","210"
"TAZ 00011141, Prince George's County, Maryland","Margin of Error","83"
"TAZ 00011146, Prince George's County, Maryland","Estimate","470"
"TAZ 00011146, Prince George's County, Maryland","Margin of Error","121"
"TAZ 00011147, Prince George's County, Maryland","Estimate","250"
"TAZ 00011147, Prince George's County, Maryland","Margin of Error","86"
"TAZ 00011148, Prince George's County, Maryland","Estimate","245"
"TAZ 00011148, Prince George's County, Maryland","Margin of Error","75"
"TAZ 00011149, Prince George's County, Maryland","Estimate","185"
"TAZ 00011149, Prince George's County, Maryland","Margin of Error","84"
"TAZ 00011150, Prince George's County, Maryland","Estimate","470"
"TAZ 00011150, Prince George's County, Maryland","Margin of Error","162"
"TAZ 00011151, Prince George's County, Maryland","Estimate","645"
"TAZ 00011151, Prince George's County, Maryland","Margin of Error","140"
"TAZ 00011152, Prince George's County, Maryland","Estimate","135"
"TAZ 00011152, Prince George's County, Maryland","Margin of Error","62"
"TAZ 00011153, Prince George's County, Maryland","Estimate","270"
"TAZ 00011153, Prince George's County, Maryland","Margin of Error","83"
"TAZ 00011161, Prince George's County, Maryland","Estimate","50"
"TAZ 00011161, Prince George's County, Maryland","Margin of Error","30"
"TAZ 00011162, Prince George's County, Maryland","Estimate","240"
"TAZ 00011162, Prince George's County, Maryland","Margin of Error","83"
"TAZ 00011168, Prince George's County, Maryland","Estimate","865"
"TAZ 00011168, Prince George's County, Maryland","Margin of Error","220"
"TAZ 00011175, Prince George's County, Maryland","Estimate","75"
"TAZ 00011175, Prince George's County, Maryland","Margin of Error","54"
"TAZ 00011176, Prince George's County, Maryland","Estimate","80"
"TAZ 00011176, Prince George's County, Maryland","Margin of Error","62"
"TAZ 00011178, Prince George's County, Maryland","Estimate","1,095"
"TAZ 00011178, Prince George's County, Maryland","Margin of Error","205"
"TAZ 00011179, Prince George's County, Maryland","Estimate","150"
"TAZ 00011179, Prince George's County, Maryland","Margin of Error","95"
"TAZ 00011181, Prince George's County, Maryland","Estimate","400"
"TAZ 00011181, Prince George's County, Maryland","Margin of Error","117"
"TAZ 00011182, Prince George's County, Maryland","Estimate","690"
"TAZ 00011182, Prince George's County, Maryland","Margin of Error","139"
"TAZ 00011184, Prince George's County, Maryland","Estimate","925"
"TAZ 00011184, Prince George's County, Maryland","Margin of Error","200"
"TAZ 00011185, Prince George's County, Maryland","Estimate","1,915"
"TAZ 00011185, Prince George's County, Maryland","Margin of Error","294"
"TAZ 00011186, Prince George's County, Maryland","Estimate","465"
"TAZ 00011186, Prince George's County, Maryland","Margin of Error","127"
"TAZ 00011191, Prince George's County, Maryland","Estimate","570"
"TAZ 00011191, Prince George's County, Maryland","Margin of Error","254"
"TAZ 00011197, Prince George's County, Maryland","Estimate","280"
"TAZ 00011197, Prince George's County, Maryland","Margin of Error","155"
"TAZ 00011198, Prince George's County, Maryland","Estimate","60"
"TAZ 00011198, Prince George's County, Maryland","Margin of Error","49"
"TAZ 00011200, Prince George's County, Maryland","Estimate","790"
"TAZ 00011200, Prince George's County, Maryland","Margin of Error","195"
"TAZ 00011204, Prince George's County, Maryland","Estimate","1,065"
"TAZ 00011204, Prince George's County, Maryland","Margin of Error","227"
"TAZ 00011205, Prince George's County, Maryland","Estimate","615"
"TAZ 00011205, Prince George's County, Maryland","Margin of Error","196"
"TAZ 00011206, Prince George's County, Maryland","Estimate","40"
"TAZ 00011206, Prince George's County, Maryland","Margin of Error","33"
"TAZ 00011207, Prince George's County, Maryland","Estimate","975"
"TAZ 00011207, Prince George's County, Maryland","Margin of Error","248"
"TAZ 00011214, Prince George's County, Maryland","Estimate","1,360"
"TAZ 00011214, Prince George's County, Maryland","Margin of Error","301"
"TAZ 00011215, Prince George's County, Maryland","Estimate","370"
"TAZ 00011215, Prince George's County, Maryland","Margin of Error","160"
"TAZ 00011216, Prince George's County, Maryland","Estimate","605"
"TAZ 00011216, Prince George's County, Maryland","Margin of Error","165"
"TAZ 00011218, Prince George's County, Maryland","Estimate","2,460"
"TAZ 00011218, Prince George's County, Maryland","Margin of Error","293"
"TAZ 00011219, Prince George's County, Maryland","Estimate","765"
"TAZ 00011219, Prince George's County, Maryland","Margin of Error","163"
"TAZ 00011221, Prince George's County, Maryland","Estimate","290"
"TAZ 00011221, Prince George's County, Maryland","Margin of Error","112"
"TAZ 00011222, Prince George's County, Maryland","Estimate","975"
"TAZ 00011222, Prince George's County, Maryland","Margin of Error","172"
"TAZ 00011223, Prince George's County, Maryland","Estimate","1,390"
"TAZ 00011223, Prince George's County, Maryland","Margin of Error","262"
"TAZ 00011224, Prince George's County, Maryland","Estimate","285"
"TAZ 00011224, Prince George's County, Maryland","Margin of Error","114"
"TAZ 00011225, Prince George's County, Maryland","Estimate","275"
"TAZ 00011225, Prince George's County, Maryland","Margin of Error","90"
"TAZ 00011226, Prince George's County, Maryland","Estimate","50"
"TAZ 00011226, Prince George's County, Maryland","Margin of Error","43"
"TAZ 00011228, Prince George's County, Maryland","Estimate","105"
"TAZ 00011228, Prince George's County, Maryland","Margin of Error","63"
"TAZ 00011229, Prince George's County, Maryland","Estimate","210"
"TAZ 00011229, Prince George's County, Maryland","Margin of Error","142"
"TAZ 00011232, Prince George's County, Maryland","Estimate","395"
"TAZ 00011232, Prince George's County, Maryland","Margin of Error","142"
"TAZ 00011246, Prince George's County, Maryland","Estimate","235"
"TAZ 00011246, Prince George's County, Maryland","Margin of Error","93"
"TAZ 00011247, Prince George's County, Maryland","Estimate","275"
"TAZ 00011247, Prince George's County, Maryland","Margin of Error","103"
"TAZ 00011254, Prince George's County, Maryland","Estimate","500"
"TAZ 00011254, Prince George's County, Maryland","Margin of Error","139"
"TAZ 00011256, Prince George's County, Maryland","Estimate","1,140"
"TAZ 00011256, Prince George's County, Maryland","Margin of Error","249"
"TAZ 00011259, Prince George's County, Maryland","Estimate","915"
"TAZ 00011259, Prince George's County, Maryland","Margin of Error","206"
"TAZ 00011267, Prince George's County, Maryland","Estimate","130"
"TAZ 00011267, Prince George's County, Maryland","Margin of Error","79"
"TAZ 00011273, Prince George's County, Maryland","Estimate","920"
"TAZ 00011273, Prince George's County, Maryland","Margin of Error","204"
"TAZ 00011274, Prince George's County, Maryland","Estimate","155"
"TAZ 00011274, Prince George's County, Maryland","Margin of Error","80"
"TAZ 00011275, Prince George's County, Maryland","Estimate","110"
"TAZ 00011275, Prince George's County, Maryland","Margin of Error","118"
"TAZ 00011327, Prince George's County, Maryland","Estimate","55"
"TAZ 00011327, Prince George's County, Maryland","Margin of Error","39"
"TAZ 00011328, Prince George's County, Maryland","Estimate","350"
"TAZ 00011328, Prince George's County, Maryland","Margin of Error","132"
"TAZ 00011331, Prince George's County, Maryland","Estimate","195"
"TAZ 00011331, Prince George's County, Maryland","Margin of Error","117"
"TAZ 00011343, Prince George's County, Maryland","Estimate","255"
"TAZ 00011343, Prince George's County, Maryland","Margin of Error","103"
"TAZ 00011344, Prince George's County, Maryland","Estimate","865"
"TAZ 00011344, Prince George's County, Maryland","Margin of Error","191"
"TAZ 00011345, Prince George's County, Maryland","Estimate","510"
"TAZ 00011345, Prince George's County, Maryland","Margin of Error","153"
"TAZ 00011346, Prince George's County, Maryland","Estimate","305"
"TAZ 00011346, Prince George's County, Maryland","Margin of Error","101"
"TAZ 00011359, Prince George's County, Maryland","Estimate","45"
"TAZ 00011359, Prince George's County, Maryland","Margin of Error","44"
"TAZ 00011362, Prince George's County, Maryland","Estimate","75"
"TAZ 00011362, Prince George's County, Maryland","Margin of Error","46"
"TAZ 00011368, Prince George's County, Maryland","Estimate","210"
"TAZ 00011368, Prince George's County, Maryland","Margin of Error","81"
"TAZ 00011369, Prince George's County, Maryland","Estimate","155"
"TAZ 00011369, Prince George's County, Maryland","Margin of Error","80"
"TAZ 00011370, Prince George's County, Maryland","Estimate","20"
"TAZ 00011370, Prince George's County, Maryland","Margin of Error","24"
"TAZ 00011371, Prince George's County, Maryland","Estimate","190"
"TAZ 00011371, Prince George's County, Maryland","Margin of Error","88"
"TAZ 00011376, Prince George's County, Maryland","Estimate","85"
"TAZ 00011376, Prince George's County, Maryland","Margin of Error","56"
"TAZ 00011385, Prince George's County, Maryland","Estimate","985"
"TAZ 00011385, Prince George's County, Maryland","Margin of Error","224"
"TAZ 00011386, Prince George's County, Maryland","Estimate","65"
"TAZ 00011386, Prince George's County, Maryland","Margin of Error","50"
"TAZ 00011387, Prince George's County, Maryland","Estimate","95"
"TAZ 00011387, Prince George's County, Maryland","Margin of Error","57"
"TAZ 00011392, Prince George's County, Maryland","Estimate","155"
"TAZ 00011392, Prince George's County, Maryland","Margin of Error","75"
"TAZ 00011393, Prince George's County, Maryland","Estimate","260"
"TAZ 00011393, Prince George's County, Maryland","Margin of Error","110"
"TAZ 00011403, Prince George's County, Maryland","Estimate","100"
"TAZ 00011403, Prince George's County, Maryland","Margin of Error","69"
"TAZ 00020773, Prince George's County, Maryland","Estimate","190"
"TAZ 00020773, Prince George's County, Maryland","Margin of Error","81"
"TAZ 00020775, Prince George's County, Maryland","Estimate","1,575"
"TAZ 00020775, Prince George's County, Maryland","Margin of Error","308"
"TAZ 00020780, Prince George's County, Maryland","Estimate","605"
"TAZ 00020780, Prince George's County, Maryland","Margin of Error","187"
"TAZ 00020785, Prince George's County, Maryland","Estimate","225"
"TAZ 00020785, Prince George's County, Maryland","Margin of Error","87"
"TAZ 00020787, Prince George's County, Maryland","Estimate","105"
"TAZ 00020787, Prince George's County, Maryland","Margin of Error","66"
"TAZ 00020790, Prince George's County, Maryland","Estimate","1,025"
"TAZ 00020790, Prince George's County, Maryland","Margin of Error","275"
"TAZ 00020796, Prince George's County, Maryland","Estimate","190"
"TAZ 00020796, Prince George's County, Maryland","Margin of Error","84"
"TAZ 00020797, Prince George's County, Maryland","Estimate","135"
"TAZ 00020797, Prince George's County, Maryland","Margin of Error","67"
"TAZ 00020799, Prince George's County, Maryland","Estimate","540"
"TAZ 00020799, Prince George's County, Maryland","Margin of Error","221"
"TAZ 00020805, Prince George's County, Maryland","Estimate","170"
"TAZ 00020805, Prince George's County, Maryland","Margin of Error","85"
"TAZ 00020808, Prince George's County, Maryland","Estimate","230"
"TAZ 00020808, Prince George's County, Maryland","Margin of Error","79"
"TAZ 00020815, Prince George's County, Maryland","Estimate","265"
"TAZ 00020815, Prince George's County, Maryland","Margin of Error","109"
"TAZ 00020820, Prince George's County, Maryland","Estimate","1,170"
"TAZ 00020820, Prince George's County, Maryland","Margin of Error","219"
"TAZ 00020822, Prince George's County, Maryland","Estimate","170"
"TAZ 00020822, Prince George's County, Maryland","Margin of Error","89"
"TAZ 00020830, Prince George's County, Maryland","Estimate","1,600"
"TAZ 00020830, Prince George's County, Maryland","Margin of Error","324"
"TAZ 00020836, Prince George's County, Maryland","Estimate","1,595"
"TAZ 00020836, Prince George's County, Maryland","Margin of Error","290"
"TAZ 00020846, Prince George's County, Maryland","Estimate","280"
"TAZ 00020846, Prince George's County, Maryland","Margin of Error","110"
"TAZ 00020853, Prince George's County, Maryland","Estimate","70"
"TAZ 00020853, Prince George's County, Maryland","Margin of Error","44"
"TAZ 00020854, Prince George's County, Maryland","Estimate","2,595"
"TAZ 00020854, Prince George's County, Maryland","Margin of Error","346"
"TAZ 00020858, Prince George's County, Maryland","Estimate","300"
"TAZ 00020858, Prince George's County, Maryland","Margin of Error","100"
"TAZ 00020863, Prince George's County, Maryland","Estimate","265"
"TAZ 00020863, Prince George's County, Maryland","Margin of Error","96"
"TAZ 00020865, Prince George's County, Maryland","Estimate","3,455"
"TAZ 00020865, Prince George's County, Maryland","Margin of Error","466"
"TAZ 00020870, Prince George's County, Maryland","Estimate","4,320"
"TAZ 00020870, Prince George's County, Maryland","Margin of Error","492"
"TAZ 00020881, Prince George's County, Maryland","Estimate","2,195"
"TAZ 00020881, Prince George's County, Maryland","Margin of Error","362"
"TAZ 00020882, Prince George's County, Maryland","Estimate","1,125"
"TAZ 00020882, Prince George's County, Maryland","Margin of Error","230"
"TAZ 00020889, Prince George's County, Maryland","Estimate","695"
"TAZ 00020889, Prince George's County, Maryland","Margin of Error","193"
"TAZ 00020893, Prince George's County, Maryland","Estimate","6,725"
"TAZ 00020893, Prince George's County, Maryland","Margin of Error","526"
"TAZ 00020894, Prince George's County, Maryland","Estimate","470"
"TAZ 00020894, Prince George's County, Maryland","Margin of Error","167"
"TAZ 00020898, Prince George's County, Maryland","Estimate","585"
"TAZ 00020898, Prince George's County, Maryland","Margin of Error","201"
"TAZ 00020903, Prince George's County, Maryland","Estimate","1,780"
"TAZ 00020903, Prince George's County, Maryland","Margin of Error","278"
"TAZ 00020904, Prince George's County, Maryland","Estimate","1,340"
"TAZ 00020904, Prince George's County, Maryland","Margin of Error","291"
"TAZ 00020915, Prince George's County, Maryland","Estimate","630"
"TAZ 00020915, Prince George's County, Maryland","Margin of Error","169"
"TAZ 00020917, Prince George's County, Maryland","Estimate","2,600"
"TAZ 00020917, Prince George's County, Maryland","Margin of Error","363"
"TAZ 00020921, Prince George's County, Maryland","Estimate","345"
"TAZ 00020921, Prince George's County, Maryland","Margin of Error","137"
"TAZ 00020926, Prince George's County, Maryland","Estimate","1,625"
"TAZ 00020926, Prince George's County, Maryland","Margin of Error","301"
"TAZ 00020932, Prince George's County, Maryland","Estimate","465"
"TAZ 00020932, Prince George's County, Maryland","Margin of Error","165"
"TAZ 00020937, Prince George's County, Maryland","Estimate","385"
"TAZ 00020937, Prince George's County, Maryland","Margin of Error","157"
"TAZ 00020941, Prince George's County, Maryland","Estimate","525"
"TAZ 00020941, Prince George's County, Maryland","Margin of Error","168"
"TAZ 00020943, Prince George's County, Maryland","Estimate","530"
"TAZ 00020943, Prince George's County, Maryland","Margin of Error","180"
"TAZ 00020949, Prince George's County, Maryland","Estimate","785"
"TAZ 00020949, Prince George's County, Maryland","Margin of Error","194"
"TAZ 00020953, Prince George's County, Maryland","Estimate","105"
"TAZ 00020953, Prince George's County, Maryland","Margin of Error","60"
"TAZ 00020958, Prince George's County, Maryland","Estimate","300"
"TAZ 00020958, Prince George's County, Maryland","Margin of Error","99"
"TAZ 00020959, Prince George's County, Maryland","Estimate","640"
"TAZ 00020959, Prince George's County, Maryland","Margin of Error","246"
"TAZ 00020963, Prince George's County, Maryland","Estimate","205"
"TAZ 00020963, Prince George's County, Maryland","Margin of Error","76"
"TAZ 00020970, Prince George's County, Maryland","Estimate","100"
"TAZ 00020970, Prince George's County, Maryland","Margin of Error","68"
"TAZ 00020971, Prince George's County, Maryland","Estimate","200"
"TAZ 00020971, Prince George's County, Maryland","Margin of Error","132"
"TAZ 00020976, Prince George's County, Maryland","Estimate","290"
"TAZ 00020976, Prince George's County, Maryland","Margin of Error","90"
"TAZ 00020978, Prince George's County, Maryland","Estimate","3,860"
"TAZ 00020978, Prince George's County, Maryland","Margin of Error","388"
"TAZ 00020981, Prince George's County, Maryland","Estimate","2,070"
"TAZ 00020981, Prince George's County, Maryland","Margin of Error","287"
"TAZ 00020984, Prince George's County, Maryland","Estimate","3,245"
"TAZ 00020984, Prince George's County, Maryland","Margin of Error","408"
"TAZ 00020986, Prince George's County, Maryland","Estimate","815"
"TAZ 00020986, Prince George's County, Maryland","Margin of Error","202"
"TAZ 00020988, Prince George's County, Maryland","Estimate","1,570"
"TAZ 00020988, Prince George's County, Maryland","Margin of Error","269"
"TAZ 00020993, Prince George's County, Maryland","Estimate","790"
"TAZ 00020993, Prince George's County, Maryland","Margin of Error","176"
"TAZ 00021000, Prince George's County, Maryland","Estimate","85"
"TAZ 00021000, Prince George's County, Maryland","Margin of Error","71"
"TAZ 00021005, Prince George's County, Maryland","Estimate","540"
"TAZ 00021005, Prince George's County, Maryland","Margin of Error","185"
"TAZ 00021006, Prince George's County, Maryland","Estimate","485"
"TAZ 00021006, Prince George's County, Maryland","Margin of Error","134"
"TAZ 00021012, Prince George's County, Maryland","Estimate","2,090"
"TAZ 00021012, Prince George's County, Maryland","Margin of Error","295"
"TAZ 00021018, Prince George's County, Maryland","Estimate","2,595"
"TAZ 00021018, Prince George's County, Maryland","Margin of Error","354"
"TAZ 00021023, Prince George's County, Maryland","Estimate","245"
"TAZ 00021023, Prince George's County, Maryland","Margin of Error","87"
"TAZ 00021025, Prince George's County, Maryland","Estimate","415"
"TAZ 00021025, Prince George's County, Maryland","Margin of Error","139"
"TAZ 00021029, Prince George's County, Maryland","Estimate","1,800"
"TAZ 00021029, Prince George's County, Maryland","Margin of Error","284"
"TAZ 00021034, Prince George's County, Maryland","Estimate","795"
"TAZ 00021034, Prince George's County, Maryland","Margin of Error","221"
"TAZ 00021035, Prince George's County, Maryland","Estimate","65"
"TAZ 00021035, Prince George's County, Maryland","Margin of Error","56"
"TAZ 00021037, Prince George's County, Maryland","Estimate","395"
"TAZ 00021037, Prince George's County, Maryland","Margin of Error","126"
"TAZ 00021041, Prince George's County, Maryland","Estimate","270"
"TAZ 00021041, Prince George's County, Maryland","Margin of Error","123"
"TAZ 00021044, Prince George's County, Maryland","Estimate","105"
"TAZ 00021044, Prince George's County, Maryland","Margin of Error","70"
"TAZ 00021050, Prince George's County, Maryland","Estimate","45"
"TAZ 00021050, Prince George's County, Maryland","Margin of Error","53"
"TAZ 00021051, Prince George's County, Maryland","Estimate","120"
"TAZ 00021051, Prince George's County, Maryland","Margin of Error","62"
"TAZ 00021053, Prince George's County, Maryland","Estimate","90"
"TAZ 00021053, Prince George's County, Maryland","Margin of Error","59"
"TAZ 00021058, Prince George's County, Maryland","Estimate","45"
"TAZ 00021058, Prince George's County, Maryland","Margin of Error","47"
"TAZ 00021061, Prince George's County, Maryland","Estimate","60"
"TAZ 00021061, Prince George's County, Maryland","Margin of Error","44"
"TAZ 00021063, Prince George's County, Maryland","Estimate","585"
"TAZ 00021063, Prince George's County, Maryland","Margin of Error","181"
"TAZ 00021067, Prince George's County, Maryland","Estimate","70"
"TAZ 00021067, Prince George's County, Maryland","Margin of Error","36"
"TAZ 00021069, Prince George's County, Maryland","Estimate","155"
"TAZ 00021069, Prince George's County, Maryland","Margin of Error","83"
"TAZ 00021076, Prince George's County, Maryland","Estimate","350"
"TAZ 00021076, Prince George's County, Maryland","Margin of Error","159"
"TAZ 00021081, Prince George's County, Maryland","Estimate","1,255"
"TAZ 00021081, Prince George's County, Maryland","Margin of Error","243"
"TAZ 00021083, Prince George's County, Maryland","Estimate","75"
"TAZ 00021083, Prince George's County, Maryland","Margin of Error","57"
"TAZ 00021086, Prince George's County, Maryland","Estimate","4,410"
"TAZ 00021086, Prince George's County, Maryland","Margin of Error","491"
"TAZ 00021089, Prince George's County, Maryland","Estimate","1,240"
"TAZ 00021089, Prince George's County, Maryland","Margin of Error","268"
"TAZ 00021091, Prince George's County, Maryland","Estimate","1,505"
"TAZ 00021091, Prince George's County, Maryland","Margin of Error","278"
"TAZ 00021096, Prince George's County, Maryland","Estimate","985"
"TAZ 00021096, Prince George's County, Maryland","Margin of Error","234"
"TAZ 00021099, Prince George's County, Maryland","Estimate","1,330"
"TAZ 00021099, Prince George's County, Maryland","Margin of Error","302"
"TAZ 00021101, Prince George's County, Maryland","Estimate","1,030"
"TAZ 00021101, Prince George's County, Maryland","Margin of Error","209"
"TAZ 00021105, Prince George's County, Maryland","Estimate","685"
"TAZ 00021105, Prince George's County, Maryland","Margin of Error","168"
"TAZ 00021112, Prince George's County, Maryland","Estimate","1,300"
"TAZ 00021112, Prince George's County, Maryland","Margin of Error","252"
"TAZ 00021113, Prince George's County, Maryland","Estimate","5,285"
"TAZ 00021113, Prince George's County, Maryland","Margin of Error","436"
"TAZ 00021118, Prince George's County, Maryland","Estimate","760"
"TAZ 00021118, Prince George's County, Maryland","Margin of Error","240"
"TAZ 00021123, Prince George's County, Maryland","Estimate","130"
"TAZ 00021123, Prince George's County, Maryland","Margin of Error","62"
"TAZ 00021133, Prince George's County, Maryland","Estimate","835"
"TAZ 00021133, Prince George's County, Maryland","Margin of Error","192"
"TAZ 00021137, Prince George's County, Maryland","Estimate","260"
"TAZ 00021137, Prince George's County, Maryland","Margin of Error","95"
"TAZ 00021138, Prince George's County, Maryland","Estimate","780"
"TAZ 00021138, Prince George's County, Maryland","Margin of Error","241"
"TAZ 00021142, Prince George's County, Maryland","Estimate","290"
"TAZ 00021142, Prince George's County, Maryland","Margin of Error","108"
"TAZ 00021145, Prince George's County, Maryland","Estimate","90"
"TAZ 00021145, Prince George's County, Maryland","Margin of Error","56"
"TAZ 00021154, Prince George's County, Maryland","Estimate","150"
"TAZ 00021154, Prince George's County, Maryland","Margin of Error","63"
"TAZ 00021156, Prince George's County, Maryland","Estimate","1,890"
"TAZ 00021156, Prince George's County, Maryland","Margin of Error","317"
"TAZ 00021160, Prince George's County, Maryland","Estimate","1,160"
"TAZ 00021160, Prince George's County, Maryland","Margin of Error","196"
"TAZ 00021163, Prince George's County, Maryland","Estimate","795"
"TAZ 00021163, Prince George's County, Maryland","Margin of Error","181"
"TAZ 00021166, Prince George's County, Maryland","Estimate","265"
"TAZ 00021166, Prince George's County, Maryland","Margin of Error","106"
"TAZ 00021174, Prince George's County, Maryland","Estimate","285"
"TAZ 00021174, Prince George's County, Maryland","Margin of Error","92"
"TAZ 00021183, Prince George's County, Maryland","Estimate","6,265"
"TAZ 00021183, Prince George's County, Maryland","Margin of Error","560"
"TAZ 00021192, Prince George's County, Maryland","Estimate","290"
"TAZ 00021192, Prince George's County, Maryland","Margin of Error","105"
"TAZ 00021193, Prince George's County, Maryland","Estimate","410"
"TAZ 00021193, Prince George's County, Maryland","Margin of Error","138"
"TAZ 00021195, Prince George's County, Maryland","Estimate","100"
"TAZ 00021195, Prince George's County, Maryland","Margin of Error","60"
"TAZ 00021199, Prince George's County, Maryland","Estimate","1,455"
"TAZ 00021199, Prince George's County, Maryland","Margin of Error","253"
"TAZ 00021202, Prince George's County, Maryland","Estimate","2,265"
"TAZ 00021202, Prince George's County, Maryland","Margin of Error","319"
"TAZ 00021210, Prince George's County, Maryland","Estimate","1,890"
"TAZ 00021210, Prince George's County, Maryland","Margin of Error","307"
"TAZ 00021212, Prince George's County, Maryland","Estimate","1,570"
"TAZ 00021212, Prince George's County, Maryland","Margin of Error","304"
"TAZ 00021213, Prince George's County, Maryland","Estimate","710"
"TAZ 00021213, Prince George's County, Maryland","Margin of Error","228"
"TAZ 00021230, Prince George's County, Maryland","Estimate","3,570"
"TAZ 00021230, Prince George's County, Maryland","Margin of Error","360"
"TAZ 00021233, Prince George's County, Maryland","Estimate","275"
"TAZ 00021233, Prince George's County, Maryland","Margin of Error","97"
"TAZ 00021236, Prince George's County, Maryland","Estimate","1,205"
"TAZ 00021236, Prince George's County, Maryland","Margin of Error","252"
"TAZ 00021242, Prince George's County, Maryland","Estimate","280"
"TAZ 00021242, Prince George's County, Maryland","Margin of Error","89"
"TAZ 00021243, Prince George's County, Maryland","Estimate","340"
"TAZ 00021243, Prince George's County, Maryland","Margin of Error","115"
"TAZ 00021249, Prince George's County, Maryland","Estimate","300"
"TAZ 00021249, Prince George's County, Maryland","Margin of Error","114"
"TAZ 00021251, Prince George's County, Maryland","Estimate","470"
"TAZ 00021251, Prince George's County, Maryland","Margin of Error","137"
"TAZ 00021255, Prince George's County, Maryland","Estimate","605"
"TAZ 00021255, Prince George's County, Maryland","Margin of Error","146"
"TAZ 00021261, Prince George's County, Maryland","Estimate","195"
"TAZ 00021261, Prince George's County, Maryland","Margin of Error","104"
"TAZ 00021266, Prince George's County, Maryland","Estimate","425"
"TAZ 00021266, Prince George's County, Maryland","Margin of Error","132"
"TAZ 00021276, Prince George's County, Maryland","Estimate","4,305"
"TAZ 00021276, Prince George's County, Maryland","Margin of Error","453"
"TAZ 00021279, Prince George's County, Maryland","Estimate","200"
"TAZ 00021279, Prince George's County, Maryland","Margin of Error","76"
"TAZ 00021282, Prince George's County, Maryland","Estimate","725"
"TAZ 00021282, Prince George's County, Maryland","Margin of Error","163"
"TAZ 00021285, Prince George's County, Maryland","Estimate","30"
"TAZ 00021285, Prince George's County, Maryland","Margin of Error","35"
"TAZ 00021295, Prince George's County, Maryland","Estimate","155"
"TAZ 00021295, Prince George's County, Maryland","Margin of Error","66"
"TAZ 00021297, Prince George's County, Maryland","Estimate","1,080"
"TAZ 00021297, Prince George's County, Maryland","Margin of Error","242"
"TAZ 00021299, Prince George's County, Maryland","Estimate","200"
"TAZ 00021299, Prince George's County, Maryland","Margin of Error","99"
"TAZ 00021302, Prince George's County, Maryland","Estimate","235"
"TAZ 00021302, Prince George's County, Maryland","Margin of Error","92"
"TAZ 00021311, Prince George's County, Maryland","Estimate","335"
"TAZ 00021311, Prince George's County, Maryland","Margin of Error","162"
"TAZ 00021318, Prince George's County, Maryland","Estimate","295"
"TAZ 00021318, Prince George's County, Maryland","Margin of Error","95"
"TAZ 00021324, Prince George's County, Maryland","Estimate","420"
"TAZ 00021324, Prince George's County, Maryland","Margin of Error","143"
"TAZ 00021330, Prince George's County, Maryland","Estimate","160"
"TAZ 00021330, Prince George's County, Maryland","Margin of Error","85"
"TAZ 00021333, Prince George's County, Maryland","Estimate","185"
"TAZ 00021333, Prince George's County, Maryland","Margin of Error","79"
"TAZ 00021339, Prince George's County, Maryland","Estimate","2,260"
"TAZ 00021339, Prince George's County, Maryland","Margin of Error","332"
"TAZ 00021341, Prince George's County, Maryland","Estimate","8,025"
"TAZ 00021341, Prince George's County, Maryland","Margin of Error","620"
"TAZ 00021349, Prince George's County, Maryland","Estimate","1,735"
"TAZ 00021349, Prince George's County, Maryland","Margin of Error","273"
"TAZ 00021354, Prince George's County, Maryland","Estimate","1,860"
"TAZ 00021354, Prince George's County, Maryland","Margin of Error","278"
"TAZ 00021356, Prince George's County, Maryland","Estimate","1,110"
"TAZ 00021356, Prince George's County, Maryland","Margin of Error","211"
"TAZ 00021358, Prince George's County, Maryland","Estimate","490"
"TAZ 00021358, Prince George's County, Maryland","Margin of Error","147"
"TAZ 00021363, Prince George's County, Maryland","Estimate","15"
"TAZ 00021363, Prince George's County, Maryland","Margin of Error","22"
"TAZ 00021365, Prince George's County, Maryland","Estimate","710"
"TAZ 00021365, Prince George's County, Maryland","Margin of Error","189"
"TAZ 00021375, Prince George's County, Maryland","Estimate","130"
"TAZ 00021375, Prince George's County, Maryland","Margin of Error","69"
"TAZ 00021378, Prince George's County, Maryland","Estimate","125"
"TAZ 00021378, Prince George's County, Maryland","Margin of Error","88"
"TAZ 00021381, Prince George's County, Maryland","Estimate","130"
"TAZ 00021381, Prince George's County, Maryland","Margin of Error","96"
"TAZ 00021384, Prince George's County, Maryland","Estimate","175"
"TAZ 00021384, Prince George's County, Maryland","Margin of Error","110"
"TAZ 00021390, Prince George's County, Maryland","Estimate","430"
"TAZ 00021390, Prince George's County, Maryland","Margin of Error","148"
"TAZ 00021396, Prince George's County, Maryland","Estimate","520"
"TAZ 00021396, Prince George's County, Maryland","Margin of Error","147"
"TAZ 00021397, Prince George's County, Maryland","Estimate","255"
"TAZ 00021397, Prince George's County, Maryland","Margin of Error","134"
"TAZ 00021399, Prince George's County, Maryland","Estimate","215"
"TAZ 00021399, Prince George's County, Maryland","Margin of Error","107"
"TAZ 00021402, Prince George's County, Maryland","Estimate","635"
"TAZ 00021402, Prince George's County, Maryland","Margin of Error","175"
"TAZ 00022102, Prince George's County, Maryland","Estimate","735"
"TAZ 00022102, Prince George's County, Maryland","Margin of Error","170"
"TAZ 00011405, Arlington County, Virginia","Estimate","180"
"TAZ 00011405, Arlington County, Virginia","Margin of Error","97"
"TAZ 00011408, Arlington County, Virginia","Estimate","385"
